,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
15132,547,5827.1810000000005,0,0.0,0.0,0.0,0.0,0.0,1386.091,0.0,4441.090000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15133,1203,15149.509,13,0.0,0.0,0.0,2012.4509999999998,0.0,71.378,0.0,13065.679999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15134,771,7865.626,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7865.625999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15135,684,8810.159,17,0.0,0.0,0.0,0.0,0.0,200.11200000000002,0.0,2866.4950000000003,0.0,0.0,5743.551999999998,0.0,0.0,0.0,0.0,0.0
15136,450,6323.016,20,0.0,0.0,0.0,0.0,0.0,71.378,0.0,4429.188,0.0,0.0,1488.7530000000002,333.69699999999995,0.0,0.0,0.0,0.0
15137,1052,12644.444,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11364.359,0.0,1280.085,0.0,0.0,0.0,0.0,0.0,0.0
15138,126,403.24800000000005,11,0.0,0.0,0.0,0.0,0.0,403.24800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15139,1725,25068.002,15,0.0,0.0,0.0,6968.232999999999,443.383,35.732,0.0,17620.654000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15140,1856,25215.179000000004,13,0.0,0.0,0.0,6968.232999999999,443.383,0.0,0.0,17803.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15141,1588,27187.374000000003,8,0.0,0.0,0.0,8055.814000000003,263.562,442.985,0.0,18130.827999999987,61.215,0.0,232.97,0.0,0.0,0.0,0.0,0.0
15142,132,587.3209999999999,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.3209999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15143,820,16456.434,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16456.433999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15144,989,23392.188000000002,9,0.0,0.0,0.0,5872.618000000001,263.562,59.173,402.61,16733.009999999995,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15145,1597,25779.550000000003,16,0.0,0.0,0.0,7061.276999999999,263.562,0.0,201.305,18192.190999999984,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15146,1157,21565.619,20,0.0,0.0,0.0,2198.1040000000003,263.562,190.067,402.61,16733.009999999995,61.215,0.0,1717.051,0.0,0.0,0.0,0.0,0.0
15147,1588,25372.523,3,246.037,0.0,0.0,7264.716999999999,263.562,803.982,0.0,16733.009999999995,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15148,2121,25603.875,16,0.0,0.0,0.0,6968.232999999999,443.383,130.88,0.0,17947.090999999997,0.0,114.288,0.0,0.0,0.0,0.0,0.0,0.0
15149,1402,24318.683,20,0.0,0.0,0.0,7061.276999999999,263.562,224.40699999999998,0.0,16708.221999999998,61.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
