,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
95,688,11718.071000000002,12,0.0,0.0,0.0,10300.622000000003,0.0,0.0,0.0,0.0,0.0,0.0,1417.449,0.0,0.0,0.0,0.0,0.0
96,964,11714.512,14,0.0,0.0,0.0,9787.266000000003,384.698,81.13600000000001,0.0,0.0,0.0,228.707,1130.185,0.0,0.0,0.0,102.52,0.0
97,1172,11614.638,20,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,350.21700000000004,1130.185,0.0,0.0,0.0,102.52,0.0
98,1003,11590.036000000002,9,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
99,822,11222.715,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
100,1113,19564.177,2,0.0,0.0,0.0,17472.956000000006,603.291,319.318,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
101,689,11572.903,13,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,417.762,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
102,1526,19713.641,15,0.0,0.0,0.0,17472.956000000006,603.291,874.813,0.0,0.0,0.0,0.0,762.581,0.0,0.0,0.0,0.0,0.0
103,793,11654.315999999999,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,139.317,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
104,645,11220.691,23,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
105,1126,20613.207000000002,5,0.0,0.0,0.0,17472.956000000006,603.291,1774.3790000000001,0.0,0.0,0.0,0.0,762.581,0.0,0.0,0.0,0.0,0.0
106,819,11451.249,16,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,546.686,1130.185,0.0,0.0,0.0,102.52,0.0
107,706,11222.715,22,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
108,598,11079.083,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,867.7860000000001,0.0,0.0,0.0,102.52,0.0
109,1109,19671.996000000003,23,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
110,1209,14936.712,10,0.0,0.0,0.0,11852.510000000004,344.024,81.13600000000001,0.0,0.0,0.0,546.686,1806.386,0.0,0.0,0.0,305.96999999999997,0.0
111,1613,19727.828999999998,21,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,55.833,906.213,0.0,0.0,0.0,0.0,0.0
112,1335,21440.347,0,0.0,0.0,0.0,19484.26000000001,603.291,483.18100000000004,0.0,0.0,0.0,102.89699999999999,766.7180000000001,0.0,0.0,0.0,0.0,0.0
113,1592,20263.140999999996,17,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,1007.281,0.0,0.0,0.0,0.0,0.0
114,1549,22541.568999999996,13,0.0,0.0,0.0,19099.98800000001,603.291,978.689,0.0,0.0,0.0,0.0,1143.96,0.0,0.0,0.0,715.641,0.0
115,1380,21762.934,19,0.0,0.0,0.0,18838.966000000004,504.24199999999996,382.43899999999996,0.0,0.0,0.0,0.0,2037.287,0.0,0.0,0.0,0.0,0.0
116,696,11077.059000000001,0,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,867.7860000000001,0.0,0.0,0.0,102.52,0.0
117,1246,20322.282999999996,12,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,1066.423,0.0,0.0,0.0,0.0,0.0
118,711,11433.863,14,0.0,0.0,0.0,9565.882000000003,384.698,0.0,0.0,0.0,0.0,0.0,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
119,1389,22956.828999999998,16,0.0,0.0,0.0,19980.756000000005,504.24199999999996,198.725,0.0,0.0,0.0,23.668000000000003,2249.438,0.0,0.0,0.0,0.0,0.0
120,1414,20162.072999999997,17,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
121,714,11064.518,23,0.0,0.0,0.0,9565.882000000003,384.698,0.0,0.0,0.0,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
