,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
19,770,5820.3949999999995,18,tertiary,unclassified,residential,service,primary,primary_link,0.3819120523607076,0.30046946985556816,0.1471394982642931,0.08082475502092212,0.05014487848333318,0.03950934601517595
20,1046,15230.905999999999,11,primary,service,residential,nan,nan,nan,0.9699338962501637,0.018293987238841868,0.011772116510994163,,,
21,905,3426.1400000000003,17,residential,service,primary,unclassified,primary_link,nan,0.6537453227246989,0.11789477371035625,0.08518712019940808,0.07647031353067883,0.06670246983485788,
22,347,3431.6240000000007,18,residential,primary,nan,nan,nan,nan,0.5634005940044711,0.43659940599552854,,,,
23,798,10242.034,22,tertiary,unclassified,residential,service,primary,primary_link,0.5824772696517119,0.17800360748655977,0.11308808387084052,0.075481881821521,0.028496585736778456,0.02245257143258849
24,770,10469.135000000002,0,primary,tertiary,service,residential,nan,nan,0.6950684082304794,0.21136206572940355,0.08419301117045487,0.009376514869662107,,
25,1854,31334.378,15,primary,residential,primary_link,unclassified,service,nan,0.9040782938151827,0.06773017801725631,0.021724796962620415,0.0032718058102190507,0.0031949253947214148,
26,758,8183.974999999999,20,primary,residential,tertiary,primary_link,service,nan,0.4504165762969707,0.2522683659224277,0.24187916018805042,0.05217000296310779,0.0032658946294435165,
27,181,2121.185,0,primary,service,residential,nan,nan,nan,0.47471672673529186,0.36446043131551464,0.1608228419491935,,,
28,581,2404.71,19,residential,primary,nan,nan,nan,nan,0.5769631265308499,0.4230368734691501,,,,
29,467,6078.290000000001,5,tertiary,primary,residential,service,nan,nan,0.5536560447099429,0.25920382212760495,0.09736093539465868,0.08977919776779324,,
30,243,3086.5969999999993,21,primary,residential,service,nan,nan,nan,0.5024102595836127,0.3207917975686493,0.1767979428477382,,,
31,401,6666.394999999999,23,primary,service,residential,nan,nan,nan,0.7932588752991688,0.16258217522364046,0.0441589494771912,,,
32,728,11144.237,2,primary,tertiary,unclassified,service,residential,nan,0.7747253580482899,0.0732990513392707,0.06421624019661464,0.04896737210452363,0.03879197831130118,
33,391,3653.3360000000007,5,primary,residential,service,nan,nan,nan,0.8603440800408174,0.10721488524460929,0.0324410347145732,,,
34,813,2718.2509999999993,7,unclassified,service,primary,residential,nan,nan,0.586358287001458,0.18515802992438896,0.14222454070650578,0.08625914236764747,,
35,528,4712.575,13,primary,residential,service,tertiary,primary_link,unclassified,0.3808232229725787,0.2923208649199217,0.19227365081722841,0.09301008472013708,0.03246271942621603,0.009109457143918134
36,338,3500.639,19,tertiary,primary,service,residential,nan,nan,0.4563872481566936,0.29472904803951505,0.22084196628101324,0.028041737522777988,,
37,384,2586.143,16,primary,residential,nan,nan,nan,nan,0.6532071119037115,0.34679288809628855,,,,
38,467,6267.636,5,primary,service,residential,nan,nan,nan,0.8437275234235047,0.10773918587486575,0.04853329070162977,,,
39,431,2897.038000000001,12,primary,residential,service,nan,nan,nan,0.44967791240570526,0.4235353488632181,0.12678673873107635,,,
40,1836,34635.284,21,primary,secondary,residential,nan,nan,nan,0.948694891602448,0.05057824847054813,0.0007268599270039189,,,
41,1137,12044.551,7,primary,tertiary,residential,unclassified,service,nan,0.6716686242600493,0.1288321166974178,0.0808122278696815,0.05941616254520405,0.05927086862764747,
42,466,3326.1360000000004,10,residential,nan,nan,nan,nan,nan,1.0,,,,,
43,260,3920.2169999999996,18,primary,service,residential,unclassified,primary_link,nan,0.4577955761122408,0.19720540980256962,0.15834786696756836,0.14762703187093984,0.0390241152466815,
44,265,2848.474,21,primary,residential,primary_link,unclassified,service,nan,0.5442608919723332,0.16762659585448209,0.13505406754634233,0.10803398591666977,0.045024458710172535,
45,1549,30815.212,19,primary,residential,primary_link,service,unclassified,nan,0.9193099499039629,0.04831016577137291,0.022090810214124113,0.0069621458388798374,0.003326928271660114,
46,601,2747.095,1,unclassified,service,residential,primary,primary_link,nan,0.4576823881227259,0.1986476623487721,0.15371547034230706,0.10624423254383268,0.08371024664236221,
47,711,8665.82,0,primary,residential,primary_link,nan,nan,nan,0.6433549277506342,0.3224838503453799,0.034161221903986,,,
48,508,5978.981,12,tertiary,primary,residential,service,primary_link,unclassified,0.368103360756624,0.300161181311665,0.217721380951035,0.08124728946287002,0.025586801496776793,0.0071799860210293364
49,2326,19457.078999999998,13,primary,tertiary,residential,service,nan,nan,0.8735767069661384,0.059335833503065906,0.04632771445292482,0.020759745077871147,,
50,691,11397.018000000002,19,primary,residential,tertiary,service,unclassified,nan,0.7098301503077383,0.08413253361537201,0.0716733096323968,0.07157205507616116,0.0627919513683316,
51,1519,10895.307999999997,0,primary,unclassified,tertiary,service,residential,nan,0.792425785484908,0.06568341161167726,0.05791327789907362,0.050086147174545244,0.0338913778297961,
52,394,2895.77,15,tertiary,primary,service,residential,nan,nan,0.4703211926361554,0.3562921088346105,0.13948759742659123,0.033899101102642826,,
53,789,12160.097999999998,3,primary,tertiary,residential,primary_link,service,nan,0.5774993754162181,0.28334163096382947,0.10289028920655081,0.024344787352865084,0.01192391706053685,
54,967,4542.103,18,residential,primary,primary_link,service,nan,nan,0.6604434113449212,0.3071616825950446,0.02732016424990803,0.005074741810126278,,
