,vehicle,No added edges
1634,111IZ,133
1635,111IZ,140
1636,111IZ,143
1637,111IZ,300
1638,111IZ,135
1639,111IZ,59
1640,111IZ,100
1641,111IZ,138
1642,111IZ,92
1643,111IZ,102
1644,111IZ,94
1645,111IZ,133
1646,111IZ,134
1647,111IZ,142
1648,111IZ,131
1649,111IZ,130
1650,111IZ,131
1651,111IZ,142
1652,111IZ,129
1653,111IZ,103
1654,111IZ,135
1655,111IZ,96
1656,111IZ,134
1657,111IZ,98
1658,111IZ,95
1659,111IZ,102
1660,111IZ,135
1661,111IZ,131
1662,111IZ,99
1663,111IZ,141
1664,111IZ,134
1665,111IZ,142
1666,111IZ,133
1667,111IZ,136
1668,111IZ,141
1669,111IZ,133
1670,111IZ,136
1671,111IZ,87
1672,111IZ,128
1673,111IZ,131
1674,111IZ,132
1675,111IZ,128
1676,111IZ,135
1677,111IZ,135
1678,111IZ,137
1679,111IZ,136
1680,111IZ,133
1681,111IZ,137
1682,111IZ,140
1683,111IZ,145
1684,111IZ,133
1685,111IZ,142
1686,111IZ,116
1687,111IZ,135
1688,111IZ,87
1689,111IZ,137
1690,111IZ,135
1691,111IZ,143
1692,111IZ,93
1693,111IZ,109
1694,111IZ,132
1695,111IZ,138
1696,111IZ,135
1697,111IZ,139
1698,111IZ,130
1699,111IZ,84
1700,111IZ,132
1701,111IZ,132
1702,111IZ,138
1703,111IZ,136
1704,111IZ,107
1705,111IZ,138
1706,111IZ,140
1707,111IZ,132
1708,111IZ,221
1709,111IZ,131
1710,111IZ,129
1711,111IZ,140
1712,111IZ,135
1713,111IZ,140
1714,111IZ,94
1715,111IZ,139
1716,111IZ,139
1717,111IZ,147
1718,111IZ,139
1719,111IZ,57
1720,111IZ,136
1721,111IZ,132
1722,111IZ,142
1723,111IZ,67
1724,111IZ,76
1725,111IZ,74
1726,111IZ,80
1727,111IZ,75
1728,111IZ,79
1729,111IZ,73
1730,111IZ,76
1731,111IZ,75
1732,111IZ,51
1733,111IZ,58
1734,111IZ,54
1735,111IZ,48
1736,111IZ,52
1737,111IZ,78
1738,111IZ,46
1739,111IZ,64
1740,111IZ,64
1741,111IZ,21
1742,111IZ,69
1743,111IZ,78
1744,111IZ,45
1745,111IZ,50
1746,111IZ,50
1747,111IZ,53
1748,111IZ,71
1749,111IZ,50
1750,111IZ,51
1751,111IZ,36
1752,111IZ,48
1753,111IZ,47
1754,111IZ,54
1755,111IZ,48
1756,111IZ,45
1757,111IZ,80
1758,111IZ,47
1759,111IZ,122
1760,111IZ,24
1761,111IZ,170
1762,111IZ,61
1763,111IZ,75
1764,111IZ,76
1765,111IZ,272
1766,111IZ,27
1767,111IZ,19
1768,111IZ,21
1769,111IZ,101
1770,111IZ,117
1771,111IZ,104
1772,111IZ,22
1773,111IZ,75
1774,111IZ,73
1775,111IZ,48
1776,111IZ,41
1777,111IZ,53
1778,111IZ,73
1779,111IZ,73
1780,111IZ,57
1781,111IZ,61
1782,111IZ,63
1783,111IZ,67
1784,111IZ,31
1785,111IZ,26
1786,111IZ,21
1787,111IZ,15
1788,111IZ,91
1789,111IZ,24
1790,111IZ,24
1791,111IZ,38
1792,111IZ,22
1793,111IZ,26
1794,111IZ,18
1795,111IZ,102
1796,111IZ,128
1797,111IZ,50
1798,111IZ,46
1799,111IZ,90
1800,111IZ,95
1801,111IZ,22
1802,111IZ,32
1803,111IZ,23
1804,111IZ,23
1805,111IZ,35
1806,111IZ,30
1807,111IZ,25
1808,111IZ,33
1809,111IZ,64
1810,111IZ,72
1811,111IZ,60
1812,111IZ,56
1813,111IZ,61
1814,111IZ,59
1815,111IZ,63
1816,111IZ,55
1817,111IZ,102
1818,111IZ,100
1819,111IZ,109
1820,111IZ,47
1821,111IZ,19
1822,111IZ,26
1823,111IZ,17
1824,111IZ,24
1825,111IZ,23
1826,111IZ,46
1827,111IZ,46
1828,111IZ,49
1829,111IZ,52
1830,111IZ,25
1831,111IZ,19
1832,111IZ,20
1833,111IZ,15
1834,111IZ,23
1835,111IZ,19
1836,111IZ,18
1837,111IZ,30
1838,111IZ,19
1839,111IZ,18
1840,111IZ,109
1841,111IZ,20
1842,111IZ,53
1843,111IZ,32
1844,111IZ,19
1845,111IZ,21
1846,111IZ,45
1847,111IZ,106
1848,111IZ,23
1849,111IZ,25
1850,111IZ,21
1851,111IZ,18
1852,111IZ,26
1853,111IZ,22
1854,111IZ,23
1855,111IZ,19
1856,111IZ,106
1857,111IZ,108
1858,125KK,65
1859,125KK,15
1860,125KK,19
1861,125KK,17
1862,125KK,18
1863,125KK,19
1864,125KK,21
1865,125KK,23
1866,125KK,19
1867,125KK,48
1868,125KK,13
1869,125KK,20
1870,125KK,19
1871,125KK,20
1872,125KK,22
1873,125KK,108
1874,125KK,16
1875,125KK,32
1876,125KK,21
1877,125KK,51
1878,125KK,11
1879,125KK,22
1880,125KK,21
1881,125KK,66
1882,125KK,17
1883,125KK,22
1884,125KK,15
1885,125KK,15
1886,125KK,14
1887,125KK,19
1888,125KK,17
1889,125KK,24
1890,125KK,49
1891,125KK,42
1892,125KK,15
1893,125KK,33
1894,125KK,20
1895,125KK,65
1896,125KK,19
1897,125KK,23
1898,125KK,9
1899,125KK,24
1900,125KK,13
1901,125KK,19
1902,125KK,37
1903,125KK,20
1904,125KK,48
1905,125KK,43
1906,125KK,50
1907,125KK,22
1908,125KK,17
1909,125KK,31
1910,125KK,19
1911,125KK,111
1912,125KK,18
1913,125KK,31
1914,125KK,32
1915,125KK,50
1916,125KK,24
1917,125KK,37
1918,125KK,14
1919,125KK,26
1920,125KK,105
1921,125KK,30
1922,125KK,16
1923,125KK,18
1924,125KK,13
1925,125KK,17
1926,125KK,19
1927,125KK,36
1928,125KK,22
1929,125KK,18
1930,125KK,18
1931,125KK,19
1932,125KK,13
1933,125KK,16
1934,125KK,106
1935,125KK,40
1936,125KK,18
1937,125KK,27
1938,125KK,17
1939,125KK,27
1940,125KK,50
1941,125KK,14
1942,125KK,14
1943,125KK,113
1944,125KK,17
1945,125KK,9
1946,125KK,19
1947,125KK,19
1948,125KK,35
1949,125KK,24
1950,125KK,30
1951,125KK,106
1952,125KK,40
1953,125KK,33
1954,125KK,99
1955,125KK,21
1956,125KK,75
1957,125KK,13
1958,125KK,22
1959,125KK,107
1960,125KK,24
1961,125KK,28
1962,125KK,21
1963,125KK,22
1964,125KK,46
1965,125KK,113
1966,125KK,20
1967,125KK,103
1968,125KK,21
1969,125KK,25
1970,125KK,24
1971,125KK,17
1972,125KK,16
1973,125KK,110
1974,125KK,17
1975,125KK,41
1976,125KK,16
1977,125KK,36
1978,125KK,16
1979,125KK,10
1980,125KK,16
1981,125KK,24
1982,125KK,13
1983,125KK,22
1984,125KK,108
1985,125KK,38
1986,125KK,23
1987,125KK,16
1988,125KK,19
1989,125KK,16
1990,125KK,15
1991,125KK,16
1992,125KK,16
1993,125KK,33
1994,125KK,47
1995,125KK,18
1996,125KK,29
1997,125KK,17
1998,125KK,30
1999,125KK,38
2000,125KK,19
2001,125KK,12
2002,125KK,17
2003,125KK,20
2004,125KK,23
2005,125KK,22
2006,125KK,76
2007,125KK,29
2008,125KK,21
2009,125KK,18
2010,125KK,19
2011,125KK,136
2012,125KK,21
2013,125KK,15
2014,125KK,11
2015,125KK,42
2016,125KK,14
2017,125KK,16
2018,125KK,54
2019,125KK,31
2020,125KK,14
2021,125KK,22
2022,125KK,20
2023,125KK,24
2024,125KK,41
2025,125KK,36
2026,125KK,19
2027,125KK,25
2028,125KK,23
2029,125KK,14
2030,125KK,16
2031,125KK,12
2032,125KK,115
2033,125KK,15
2034,125KK,20
2035,125KK,12
2036,125KK,19
2037,125KK,109
2038,125KK,18
2039,125KK,165
2040,125KK,19
2041,125KK,15
2042,125KK,114
2043,125KK,19
2044,125KK,17
2045,125KK,20
2046,125KK,32
2047,125KK,13
2048,125KK,14
2049,125KK,45
2050,125KK,17
2051,125KK,17
2052,125KK,18
2053,125KK,32
2054,125KK,15
2055,125KK,21
2056,125KK,12
2057,125KK,20
2058,125KK,16
2059,125KK,17
2060,125KK,23
2061,125KK,19
2062,125KK,105
2063,125KK,46
2064,125KK,20
2065,125KK,110
2066,125KK,41
2067,125KK,20
2068,125KK,38
2069,125KK,21
2070,125KK,16
2071,125KK,35
2072,125KK,21
2073,125KK,9
2074,125KK,15
2075,125KK,11
2076,125KK,19
2077,125KK,21
2078,125KK,16
2079,125KK,42
2080,125KK,13
2081,125KK,22
2082,125KK,19
2083,125KK,31
2084,125KK,13
2085,125KK,85
2086,125KK,36
2087,125KK,115
2088,125KK,18
2089,125KK,21
2090,125KK,22
2091,125KK,42
2092,125KK,16
2093,125KK,24
2094,125KK,32
2095,125KK,20
2096,125KK,30
2097,125KK,25
2098,125KK,18
2099,125KK,18
2100,125KK,46
2101,125KK,13
2102,125KK,14
2103,125KK,23
2104,125KK,15
2105,125KK,19
2106,125KK,27
2107,125KK,19
2108,125KK,22
2109,125KK,10
2110,125KK,13
2111,125KK,42
2112,125KK,15
2113,125KK,17
2114,125KK,20
2115,125KK,18
2116,125KK,14
2117,125KK,20
2118,125KK,21
2119,125KK,22
2120,125KK,40
2121,125KK,50
2122,125KK,16
2123,125KK,18
2124,125KK,26
2125,125KK,16
2126,125KK,30
2127,125KK,96
2128,125KK,42
2129,125KK,27
2130,125KK,15
2131,125KK,20
2132,125KK,19
2133,125KK,22
2134,125KK,25
2135,125KK,16
2136,125KK,32
2137,125KK,16
2138,125KK,23
2139,125KK,54
2140,125KK,105
2141,125KK,15
2142,125KK,14
2143,125KK,19
2144,125KK,15
2145,125KK,52
2146,125KK,14
2147,125KK,13
2148,125KK,14
2149,125KK,28
2150,125KK,14
2151,125KK,136
2152,125KK,15
2153,125KK,13
2154,125KK,34
2155,125KK,30
2156,125KK,11
2157,125KK,17
2158,125KK,27
2159,125KK,18
2160,125KK,39
2161,125KK,24
2162,125KK,18
2163,125KK,14
2164,125KK,20
2165,125KK,19
2166,125KK,19
2167,125KK,17
2168,125KK,13
2169,125KK,21
2170,125KK,17
2171,125KK,36
2172,125KK,22
2173,125KK,11
2174,125KK,27
2175,125KK,19
2176,125KK,18
2177,125KK,22
2178,125KK,19
2179,125KK,20
2180,125KK,21
2181,125KK,15
2182,125KK,17
2183,125KK,15
2184,125KK,18
2185,125KK,17
2186,125KK,46
2187,125KK,22
2188,125KK,24
2189,125KK,12
2190,125KK,15
2191,125KK,16
2192,125KK,17
2193,125KK,20
2194,125KK,34
2195,125KK,36
2196,125KK,17
2197,125KK,16
2198,125KK,17
2199,125KK,25
2200,125KK,17
2201,125KK,120
2202,125KK,19
2203,125KK,15
2204,125KK,17
2205,125KK,93
2206,125KK,115
2207,125KK,10
2208,125KK,20
2209,125KK,105
2210,125KK,54
2211,125KK,14
2212,125KK,15
2213,125KK,116
2214,125KK,17
2215,125KK,16
2216,125KK,13
2217,125KK,17
2218,125KK,15
2219,125KK,43
2220,125KK,20
2221,125KK,20
2222,125KK,130
2223,125KK,15
2224,125KK,17
2225,125KK,103
2226,125KK,20
2227,125KK,15
2228,125KK,35
2229,125KK,15
2230,125KK,43
2231,125KK,32
2232,125KK,20
2233,125KK,20
2234,125KK,20
2235,125KK,21
2236,125KK,33
2237,125KK,15
2238,125KK,14
2239,125KK,37
2240,125KK,18
2241,125KK,31
2242,125KK,41
2243,125KK,53
2244,125KK,18
2245,125KK,48
2246,125KK,45
2247,125KK,19
2248,125KK,101
2249,125KK,29
2250,125KK,18
2251,125KK,18
2252,125KK,24
2253,125KK,17
2254,125KK,40
2255,125KK,24
2256,125KK,20
2257,125KK,29
2258,125KK,22
2259,125KK,32
2260,125KK,12
2261,125KK,19
2262,125KK,17
2263,125KK,14
2264,125KK,18
2265,125KK,18
2266,125KK,34
2267,125KK,19
2268,125KK,22
2269,125KK,10
2270,125KK,20
2271,125KK,18
2272,125KK,18
2273,125KK,18
2274,125KK,26
2275,125KK,12
2276,125KK,17
2277,125KK,35
2278,125KK,29
2279,125KK,20
2280,125KK,12
2281,125KK,15
2282,125KK,17
2283,125KK,24
2284,125KK,17
2285,125KK,13
2286,125KK,48
2287,125KK,20
2288,125KK,27
2289,125KK,57
2290,125KK,21
2291,125KK,17
2292,125KK,18
2293,125KK,26
2294,125KK,42
2295,125KK,23
2296,125KK,14
2297,125KK,12
2298,125KK,28
2299,125KK,13
2300,125KK,12
2301,125KK,26
2302,125KK,15
2303,125KK,44
2304,125KK,20
2305,125KK,16
2306,125KK,50
2307,125KK,17
2308,125KK,16
2309,125KK,18
2310,125KK,19
2311,125KK,32
2312,125KK,14
2313,125KK,21
2314,125KK,16
2315,125KK,19
2316,125KK,22
2317,125KK,20
2318,125KK,22
2319,125KK,115
2320,125KK,23
2321,125KK,14
2322,125KK,36
2323,125KK,19
2324,125KK,19
2325,125KK,12
2326,125KK,20
2327,125KK,6
2328,125KK,16
2329,125KK,21
2330,125KK,41
2331,125KK,15
2332,125KK,18
2333,125KK,12
2334,125KK,20
2335,125KK,13
2336,125KK,21
2337,125KK,16
2338,125KK,20
2339,125KK,56
2340,125KK,18
2341,125KK,29
2342,125KK,17
2343,125KK,63
2344,125KK,108
2345,125KK,29
2346,125KK,23
2347,125KK,22
2348,125KK,17
2349,125KK,30
2350,125KK,16
2351,125KK,23
2352,125KK,19
2353,125KK,20
2354,125KK,32
2355,125KK,23
2356,125KK,18
2357,125KK,19
2358,125KK,17
2359,125KK,126
2360,125KK,19
2361,125KK,39
2362,125KK,36
2363,125KK,11
2364,125KK,20
2365,125KK,22
2366,125KK,19
2367,125KK,15
2368,125KK,20
2369,125KK,30
2370,125KK,21
2371,125KK,21
2372,125KK,15
2373,125KK,15
2374,125KK,18
2375,125KK,11
2376,125KK,16
2377,125KK,52
2378,125KK,17
2379,125KK,15
2380,125KK,47
2381,125KK,23
2382,125KK,22
2383,125KK,15
2384,125KK,29
2385,125KK,19
2386,125KK,116
2387,125KK,26
2388,125KK,12
2389,125KK,50
2390,125KK,18
2391,125KK,25
2392,125KK,33
2393,125KK,27
2394,125KK,26
2395,125KK,19
2396,125KK,19
2397,125KK,15
2398,125KK,109
2399,125KK,12
2400,125KK,20
2401,125KK,23
2402,125KK,10
2403,125KK,47
2404,125KK,14
2405,125KK,9
2406,125KK,18
2407,125KK,25
2408,125KK,19
2409,125KK,22
2410,125KK,23
2411,125KK,19
2412,125KK,15
2413,125KK,19
2414,125KK,22
2415,125KK,14
2416,125KK,6
2417,125KK,17
2418,125KK,29
2419,125KK,21
2420,125KK,14
2421,125KK,24
2422,125KK,15
2423,125KK,15
2424,125KK,17
2425,125KK,21
2426,125KK,19
2427,125KK,26
2428,125KK,20
2429,125KK,9
2430,125KK,20
2431,125KK,22
2432,125KK,24
2433,125KK,43
2434,125KK,20
2435,125KK,15
2436,125KK,21
2437,125KK,25
2438,125KK,16
2439,125KK,76
2440,125KK,23
2441,125KK,21
2442,125KK,13
2443,125KK,61
2444,125KK,19
2445,125KK,39
2446,125KK,14
2447,125KK,19
2448,125KK,35
2449,125KK,111
2450,125KK,26
2451,125KK,14
2452,125KK,14
2453,125KK,27
2454,125KK,23
2455,125KK,18
2456,125KK,18
2457,125KK,17
2458,125KK,31
2459,125KK,17
2460,125KK,46
2461,125KK,19
2462,125KK,50
2463,125KK,29
2464,125KK,19
2465,125KK,16
2466,125KK,20
2467,125KK,27
2468,125KK,21
2469,125KK,30
2470,125KK,22
2471,125KK,27
2472,125KK,14
2473,125KK,25
2474,125KK,15
2475,125KK,17
2476,125KK,32
2477,125KK,34
2478,125KK,48
2479,125KK,23
2480,125KK,46
2481,125KK,13
2482,125KK,34
2483,125KK,21
2484,125KK,11
2485,125KK,109
2486,125KK,33
2487,125KK,19
2488,125KK,32
2489,125KK,19
2490,125KK,42
2491,125KK,19
2492,125KK,33
2493,125KK,12
2494,125KK,21
2495,125KK,48
2496,125KK,19
2497,125KK,25
2498,125KK,24
2499,125KK,22
2500,125KK,34
2501,125KK,17
2502,125KK,30
2503,125KK,21
2504,125KK,30
2505,125KK,21
2506,125KK,16
2507,125KK,18
2508,125KK,118
2509,125KK,29
2510,125KK,31
2511,125KK,18
2512,125KK,18
2513,125KK,14
2514,125KK,32
2515,125KK,15
2516,125KK,19
2517,125KK,19
2518,125KK,46
2519,125KK,30
2520,125KK,13
2521,125KK,21
2522,125KK,52
2523,125KK,16
2524,125KK,16
2525,125KK,43
2526,125KK,13
2527,125KK,19
2528,125KK,22
2529,125KK,20
2530,125KK,28
2531,125KK,16
2532,125KK,18
2533,125KK,17
2534,125KK,9
2535,125KK,20
2536,125KK,26
2537,125KK,40
2538,125KK,16
2539,125KK,27
2540,125KK,20
2541,125KK,265
2542,125KK,125
2543,125KK,18
2544,125KK,21
2545,125KK,23
2546,125KK,20
2547,125KK,19
2548,125KK,108
2549,125KK,31
2550,125KK,23
2551,125KK,29
2552,125KK,23
2553,125KK,18
2554,125KK,15
2555,125KK,19
2556,125KK,123
2557,125KK,19
2558,125KK,19
2559,125KK,19
2560,125KK,35
2561,125KK,18
2562,125KK,36
2563,125KK,20
2564,125KK,53
2565,125KK,23
2566,125KK,25
2567,125KK,111
2568,125KK,17
2569,125KK,17
2570,125KK,24
2571,125KK,23
2572,125KK,13
2573,125KK,17
2574,125KK,19
2575,125KK,24
2576,125KK,13
2577,125KK,70
2578,125KK,44
2579,125KK,18
2580,125KK,16
2581,125KK,13
2582,125KK,19
2583,125KK,19
2584,125KK,41
2585,125KK,30
2586,125KK,21
2587,125KK,30
2588,125KK,21
2589,125KK,31
2590,125KK,47
2591,125KK,16
2592,125KK,54
2593,125KK,21
2594,125KK,25
2595,125KK,17
2596,125KK,16
2597,125KK,122
2598,125KK,31
2599,125KK,20
2600,125KK,17
2601,125KK,26
2602,125KK,109
2603,125KK,26
2604,125KK,23
2605,125KK,17
2606,125KK,27
2607,125KK,19
2608,125KK,28
2609,125KK,105
2610,125KK,11
2611,125KK,17
2612,125KK,28
2613,125KK,16
2614,125KK,13
2615,125KK,22
2616,125KK,20
2617,125KK,59
2618,125KK,106
2619,125KK,22
2620,125KK,31
2621,125KK,106
2622,125KK,19
2623,125KK,21
2624,125KK,282
2625,125KK,20
2626,125KK,18
2627,125KK,13
2628,125KK,198
2629,125KK,15
2630,125KK,15
2631,125KK,39
2632,125KK,139
2633,125KK,18
2634,125KK,15
2635,125KK,21
2636,125KK,21
2637,125KK,123
2638,125KK,19
2639,125KK,17
2640,125KK,19
2641,125KK,19
2642,125KK,48
2643,125KK,19
2644,125KK,23
2645,125KK,30
2646,125KK,12
2647,125KK,14
2648,125KK,37
2649,125KK,22
2650,125KK,30
2651,125KK,19
2652,125KK,26
2653,125KK,18
2654,125KK,107
2655,125KK,21
2656,125KK,16
2657,125KK,15
2658,125KK,31
2659,125KK,47
2660,125KK,63
2661,125KK,19
2662,125KK,17
2663,125KK,19
2664,125KK,16
2665,125KK,18
2666,125KK,18
2667,125KK,15
2668,125KK,11
2669,125KK,23
2670,125KK,33
2671,125KK,48
2672,125KK,28
2673,125KK,21
2674,125KK,34
2675,125KK,16
2676,125KK,31
2677,125KK,20
2678,125KK,20
2679,125KK,47
2680,125KK,18
2681,125KK,46
2682,125KK,29
2683,125KK,20
2684,125KK,19
2685,125KK,14
2686,125KK,18
2687,125KK,32
2688,125KK,21
2689,125KK,18
2690,125KK,50
2691,125KK,14
2692,125KK,12
2693,125KK,22
2694,125KK,22
2695,125KK,16
2696,125KK,115
2697,125KK,21
2698,125KK,32
2699,125KK,34
2700,125KK,30
2701,125KK,19
2702,125KK,20
2703,125KK,39
2704,125KK,25
2705,125KK,19
2706,125KK,18
2707,125KK,19
2708,125KK,42
2709,125KK,23
2710,125KK,34
2711,125KK,26
2712,125KK,20
2713,125KK,26
2714,125KK,35
2715,125KK,49
2716,125KK,28
2717,125KK,17
2718,125KK,21
2719,125KK,105
2720,125KK,34
2721,125KK,21
2722,125KK,19
2723,125KK,18
2724,125KK,21
2725,125KK,19
2726,125KK,22
2727,125KK,18
2728,125KK,25
2729,125KK,27
2730,125KK,17
2731,125KK,23
2732,125KK,36
2733,125KK,19
2734,125KK,21
2735,125KK,13
2736,125KK,18
2737,125KK,12
2738,125KK,28
2739,125KK,24
2740,125KK,25
2741,125KK,19
2742,125KK,23
2743,125KK,20
2744,125KK,59
2745,125KK,22
2746,125KK,20
2747,125KK,21
2748,125KK,19
2749,125KK,42
2750,125KK,33
2751,125KK,15
2752,125KK,23
2753,125KK,16
2754,125KK,20
2755,125KK,21
2756,125KK,25
2757,125KK,15
2758,125KK,15
2759,125KK,16
2760,125KK,18
2761,125KK,114
2762,125KK,18
2763,125KK,34
2764,125KK,23
2765,125KK,107
2766,125KK,27
2767,125KK,111
2768,125KK,20
2769,125KK,12
2770,125KK,49
2771,125KK,9
2772,125KK,16
2773,125KK,15
2774,125KK,16
2775,125KK,20
2776,125KK,27
2777,125KK,18
2778,125KK,16
2779,125KK,17
2780,125KK,15
2781,125KK,130
2782,125KK,108
2783,125KK,18
2784,125KK,17
2785,125KK,20
2786,125KK,112
2787,125KK,20
2788,125KK,108
2789,125KK,19
2790,125KK,20
2791,125KK,20
2792,125KK,23
2793,125KK,16
2794,125KK,12
2795,125KK,31
2796,125KK,26
2797,125KK,76
2798,125KK,38
2799,125KK,49
2800,125KK,16
2801,125KK,102
2802,125KK,53
2803,125KK,47
2804,125KK,21
2805,125KK,21
2806,125KK,23
2807,125KK,48
2808,125KK,26
2809,125KK,31
2810,125KK,18
2811,125KK,60
2812,125KK,103
2813,125KK,113
2814,125KK,23
2815,125KK,31
2816,125KK,16
2817,125KK,17
2818,125KK,13
2819,125KK,30
2820,125KK,15
2821,125KK,120
2822,125KK,33
2823,125KK,24
2824,125KK,26
2825,125KK,21
2826,125KK,16
2827,125KK,26
2828,125KK,20
2829,125KK,25
2830,125KK,120
2831,125KK,20
2832,125KK,29
2833,125KK,33
2834,125KK,16
2835,125KK,195
2836,125KK,73
2837,125KK,32
2838,125KK,14
2839,125KK,11
2840,125KK,12
2841,125KK,25
2842,125KK,26
2843,125KK,17
2844,125KK,17
2845,125KK,18
2846,125KK,20
2847,125KK,12
2848,125KK,19
2849,125KK,33
2850,125KK,17
2851,125KK,12
2852,125KK,20
2853,125KK,18
2854,125KK,123
2855,125KK,18
2856,125KK,21
2857,125KK,24
2858,125KK,74
2859,125KK,13
2860,125KK,15
2861,125KK,18
2862,125KK,14
2863,125KK,54
2864,125KK,20
2865,125KK,56
2866,125KK,10
2867,125KK,23
2868,125KK,20
2869,125KK,18
2870,125KK,14
2871,125KK,24
2872,125KK,57
2873,125KK,31
2874,125KK,15
2875,125KK,39
2876,125KK,19
2877,125KK,20
2878,125KK,16
2879,125KK,20
2880,125KK,16
2881,125KK,17
2882,125KK,18
2883,125KK,21
2884,125KK,25
2885,125KK,19
2886,125KK,20
2887,125KK,25
2888,125KK,17
2889,125KK,16
2890,125KK,122
2891,125KK,18
2892,125KK,17
2893,125KK,136
2894,125KK,29
2895,125KK,19
2896,125KK,19
2897,125KK,19
2898,125KK,57
2899,125KK,17
2900,125KK,13
2901,125KK,14
2902,125KK,109
2903,125KK,19
2904,125KK,12
2905,125KK,24
2906,125KK,17
2907,125KK,37
2908,125KK,82
2909,125KK,39
2910,125KK,13
2911,125KK,17
2912,125KK,20
2913,125KK,15
2914,125KK,109
2915,125KK,23
2916,125KK,22
2917,125KK,15
2918,125KK,18
2919,125KK,37
2920,125KK,117
2921,125KK,104
2922,125KK,24
2923,125KK,20
2924,125KK,13
2925,125KK,19
2926,125KK,24
2927,125KK,19
2928,125KK,12
2929,125KK,18
2930,125KK,18
2931,125KK,25
2932,125KK,12
2933,125KK,18
2934,125KK,25
2935,125KK,29
2936,125KK,35
2937,125KK,12
2938,125KK,21
2939,125KK,15
2940,125KK,17
2941,125KK,52
2942,125KK,18
2943,125KK,19
2944,125KK,23
2945,125KK,31
2946,125KK,17
2947,125KK,21
2948,125KK,20
2949,125KK,21
2950,125KK,111
2951,125KK,30
2952,125KK,23
2953,125KK,30
2954,125KK,179
2955,125KK,16
2956,125KK,20
2957,125KK,13
2958,125KK,17
2959,125KK,14
2960,125KK,17
2961,125KK,14
2962,125KK,19
2963,125KK,18
2964,125KK,50
2965,125KK,13
2966,125KK,50
2967,125KK,21
2968,125KK,16
2969,125KK,28
2970,125KK,20
2971,125KK,16
2972,125KK,9
2973,125KK,17
2974,125KK,18
2975,125KK,30
2976,125KK,19
2977,125KK,140
2978,125KK,143
2979,125KK,146
2980,125KK,145
2981,125KK,134
2982,125KK,91
2983,125KK,139
2984,125KK,134
2985,125KK,140
2986,125KK,142
2987,125KK,140
2988,125KK,140
2989,125KK,139
2990,125KK,141
2991,125KK,107
2992,125KK,68
2993,125KK,92
2994,125KK,94
2995,125KK,134
2996,125KK,136
2997,125KK,113
2998,125KK,153
2999,125KK,141
3000,125KK,131
3001,125KK,138
3002,125KK,107
3003,125KK,139
3004,125KK,136
3005,125KK,140
3006,125KK,139
3007,125KK,133
3008,125KK,91
3009,125KK,150
3010,125KK,141
3011,125KK,138
3012,125KK,104
3013,125KK,138
3014,125KK,137
3015,125KK,137
3016,125KK,138
3017,125KK,144
3018,125KK,137
3019,125KK,0
3020,125KK,71
3021,125KK,134
3022,125KK,87
3023,125KK,151
3024,125KK,131
3025,125KK,28
3026,125KK,100
3027,125KK,139
3028,125KK,132
3029,125KK,116
3030,125KK,129
3031,125KK,158
3032,125KK,137
3033,125KK,133
3034,125KK,103
3035,125KK,94
3036,125KK,97
3037,125KK,138
3038,125KK,141
