,list_hr,move
1361,6,sp_sps
1362,6,sp_sps
1363,8,sp_sps
1364,16,sp_sps
1365,20,sp_sps
1366,5,sp_sps
1367,6,sp_sps
1368,7,sp_sps
1369,17,sp_sps
1370,7,sp_sps
1371,7,sp_sps
1372,19,sp_sps
1373,9,sp_sps
1374,15,sp_sps
1375,2,sp_sps
1376,17,sp_sps
1377,22,sp_sps
1378,8,sp_sps
1379,22,sp_sps
1380,9,sp_sps
1381,18,sp_sps
1382,13,sp_sps
1383,23,sp_sps
1384,3,sp_sps
1385,9,sp_sps
1386,17,sp_sps
1387,1,sp_sps
1388,5,sp_sps
1389,5,sp_sps
1390,5,sp_sps
1391,16,sp_sps
1392,19,sp_sps
1393,20,sp_sps
1394,8,sp_sps
1395,4,sp_sps
1396,12,sp_sps
1397,16,sp_sps
1398,14,sp_sps
1399,4,sp_sps
1400,14,sp_sps
1401,15,sp_sps
1402,17,sp_sps
1403,1,sp_sps
1404,5,sp_sps
1405,15,sp_sps
1406,22,sp_sps
1407,22,sp_sps
1408,18,sp_sps
1409,14,sp_sps
1410,5,sp_sps
1411,17,sp_sps
1412,20,sp_sps
1413,10,sp_sps
1414,16,sp_sps
1415,18,sp_sps
1416,22,sp_sps
1417,2,sp_sps
1418,6,sp_sps
1419,13,sp_sps
1420,14,sp_sps
1421,19,sp_sps
1422,20,sp_sps
1423,8,sp_sps
1424,5,sp_sps
1425,18,sp_sps
1426,21,sp_sps
1427,18,sp_sps
1428,20,sp_sps
1429,10,sp_sps
1430,0,sp_sps
1431,15,sp_sps
1432,18,sp_sps
1433,15,sp_sps
1434,16,sp_sps
1435,20,sp_sps
1436,10,sp_sps
1437,14,sp_sps
1438,16,sp_sps
1439,16,sp_sps
1440,22,sp_sps
1441,23,sp_sps
1442,12,sp_sps
1443,5,sp_sps
1444,12,sp_sps
1445,21,sp_sps
1446,12,sp_sps
1447,14,sp_sps
1448,11,sp_sps
1449,20,sp_sps
1450,0,sp_sps
1451,19,sp_sps
1452,21,sp_sps
1453,0,sp_sps
1454,9,sp_sps
1455,19,sp_sps
1456,17,sp_sps
1457,8,sp_sps
1458,19,sp_sps
1459,8,sp_sps
1460,10,sp_sps
1461,16,sp_sps
1462,13,sp_sps
1463,9,sp_sps
1464,15,sp_sps
1465,18,sp_sps
1466,22,sp_sps
1467,11,sp_sps
1468,17,sp_sps
1469,8,sp_sps
1470,8,sp_sps
1471,17,sp_sps
1472,20,sp_sps
1473,21,sp_sps
1474,13,sp_sps
1475,17,sp_sps
1476,8,sp_sps
1477,13,sp_sps
1478,4,sp_sps
1479,21,sp_sps
1480,18,sp_sps
1481,18,sp_sps
1482,5,sp_sps
1483,13,sp_sps
1484,5,sp_sps
1485,17,sp_sps
1486,0,sp_sps
1487,9,sp_sps
1488,5,sp_sps
1489,17,sp_sps
1490,7,sp_sps
1491,17,sp_sps
1492,9,sp_sps
1493,11,sp_sps
1494,1,sp_sps
1495,12,sp_sps
1496,14,sp_sps
1497,16,sp_sps
1498,18,sp_sps
1499,22,sp_sps
1500,11,sp_sps
1501,12,sp_sps
1502,18,sp_sps
1503,10,sp_sps
1504,12,sp_sps
1505,20,sp_sps
1506,1,sp_sps
1507,13,sp_sps
1508,14,sp_sps
1509,17,sp_sps
1510,10,sp_sps
1511,14,sp_sps
1512,20,sp_sps
1513,19,sp_sps
1514,11,sp_sps
1515,14,sp_sps
1516,19,sp_sps
1517,17,sp_sps
1518,19,sp_sps
1519,10,sp_sps
1520,16,sp_sps
1521,23,sp_sps
1522,12,sp_sps
1523,7,sp_sps
1524,11,sp_sps
1525,21,sp_sps
1526,19,sp_sps
1527,15,sp_sps
1528,13,sp_sps
1529,16,sp_sps
1530,12,sp_sps
1531,15,sp_sps
1532,7,sp_sps
1533,18,sp_sps
1534,0,sp_sps
1535,22,sp_sps
1536,17,sp_sps
1537,14,sp_sps
1538,17,sp_sps
1539,16,sp_sps
1540,21,sp_sps
1541,14,sp_sps
1542,20,sp_sps
1543,7,sp_sps
1544,7,sp_sps
1545,8,sp_sps
1546,12,sp_sps
1547,9,sp_sps
1548,19,sp_sps
1549,13,sp_sps
1550,9,sp_sps
1551,6,sp_sps
1552,8,sp_sps
1553,11,sp_sps
1554,8,sp_sps
1555,11,sp_sps
1556,17,sp_sps
1557,12,sp_sps
1558,0,sp_sps
1559,13,sp_sps
1560,15,sp_sps
1561,10,sp_sps
1562,12,sp_sps
1563,14,sp_sps
1564,16,sp_sps
1565,19,sp_sps
1566,12,sp_sps
1567,19,sp_sps
1568,17,sp_sps
1569,7,sp_sps
1570,5,sp_sps
1571,2,sp_sps
1572,13,sp_sps
1573,14,sp_sps
1574,22,sp_sps
1575,10,sp_sps
1576,12,sp_sps
1577,13,sp_sps
1578,10,sp_sps
1579,10,sp_sps
1580,8,sp_sps
1581,2,sp_sps
1582,3,sp_sps
1583,8,sp_sps
1584,17,sp_sps
1585,8,sp_sps
1586,10,sp_sps
1587,20,sp_sps
1588,13,sp_sps
1589,19,sp_sps
1590,5,sp_sps
1591,8,sp_sps
1592,15,sp_sps
1593,21,sp_sps
1594,9,sp_sps
1595,0,sp_sps
1596,5,sp_sps
1597,7,sp_sps
1598,17,sp_sps
1599,18,sp_sps
1600,19,sp_sps
1601,23,sp_sps
1602,19,sp_sps
1603,14,sp_sps
1604,17,sp_sps
1605,17,sp_sps
1606,3,sp_sps
1607,9,sp_sps
1608,22,sp_sps
1609,9,sp_sps
1610,15,sp_sps
1611,19,sp_sps
1612,11,sp_sps
1613,13,sp_sps
1614,14,sp_sps
1615,16,sp_sps
1616,7,sp_sps
1617,14,sp_sps
1618,17,sp_sps
1619,7,sp_sps
1620,14,sp_sps
1621,16,sp_sps
1622,21,sp_sps
1623,23,sp_sps
1624,16,sp_sps
1625,0,sp_sps
1626,2,sp_sps
1627,7,sp_sps
1628,11,sp_sps
1629,14,sp_sps
1630,22,sp_sps
1631,19,sp_sps
1632,17,sp_sps
1633,18,sp_sps
1634,0,sp_sps
1635,23,sp_sps
1636,1,sp_sps
1637,9,sp_sps
1638,22,sp_sps
1639,23,sp_sps
1640,19,sp_sps
1641,14,sp_sps
1642,17,sp_sps
1643,20,sp_sps
1644,11,sp_sps
1645,15,sp_sps
1646,19,sp_sps
1647,21,sp_sps
1648,7,sp_sps
1649,10,sp_sps
1650,0,sp_sps
1651,8,sp_sps
1652,19,sp_sps
1653,12,sp_sps
1654,11,sp_sps
1655,4,sp_sps
1656,14,sp_sps
1657,21,sp_sps
1658,20,sp_sps
1659,9,sp_sps
1660,16,sp_sps
1661,22,sp_sps
1662,19,sp_sps
1663,21,sp_sps
1664,14,sp_sps
1665,17,sp_sps
1666,7,sp_sps
1667,19,sp_sps
1668,9,sp_sps
1669,12,sp_sps
1670,15,sp_sps
1671,7,sp_sps
1672,15,sp_sps
1673,18,sp_sps
1674,20,sp_sps
1675,0,sp_sps
1676,12,sp_sps
1677,15,sp_sps
1678,18,sp_sps
1679,22,sp_sps
1680,19,sp_sps
1681,15,sp_sps
1682,18,sp_sps
1683,18,sp_sps
1684,8,sp_sps
1685,19,sp_sps
1686,0,sp_sps
1687,9,sp_sps
1688,19,sp_sps
1689,0,sp_sps
1690,5,sp_sps
1691,8,sp_sps
1692,10,sp_sps
1693,21,sp_sps
1694,2,sp_sps
1695,7,sp_sps
1696,11,sp_sps
1697,15,sp_sps
1698,17,sp_sps
1699,12,sp_sps
1700,18,sp_sps
1701,7,sp_sps
1702,2,sp_sps
1703,11,sp_sps
1704,7,sp_sps
1705,7,sp_sps
1706,16,sp_sps
1707,19,sp_sps
1708,21,sp_sps
1709,22,sp_sps
1710,8,sp_sps
1711,15,sp_sps
1712,16,sp_sps
1713,21,sp_sps
1714,23,sp_sps
1715,3,sp_sps
1716,7,sp_sps
1717,11,sp_sps
1718,23,sp_sps
1719,5,sp_sps
1720,8,sp_sps
1721,13,sp_sps
1722,22,sp_sps
1723,7,sp_sps
1724,8,sp_sps
1725,15,sp_sps
1726,16,sp_sps
1727,20,sp_sps
1728,7,sp_sps
1729,9,sp_sps
1730,15,sp_sps
1731,2,sp_sps
1732,20,sp_sps
1733,13,sp_sps
1734,21,sp_sps
1735,21,sp_sps
1736,7,sp_sps
1737,11,sp_sps
1738,7,sp_sps
1739,12,sp_sps
1740,12,sp_sps
1741,23,sp_sps
1742,16,sp_sps
1743,22,sp_sps
1744,17,sp_sps
1745,19,sp_sps
1746,21,sp_sps
1747,16,sp_sps
1748,10,sp_sps
1749,18,sp_sps
1750,0,sp_sps
1751,19,sp_sps
1752,22,sp_sps
1753,2,sp_sps
1754,20,sp_sps
1755,7,sp_sps
1756,8,sp_sps
1757,14,sp_sps
1758,11,sp_sps
1759,9,sp_sps
1760,10,sp_sps
1761,20,sp_sps
1762,13,sp_sps
1763,20,sp_sps
1764,22,sp_sps
1765,8,sp_sps
1766,10,sp_sps
1767,22,sp_sps
1768,5,sp_sps
1769,10,sp_sps
1770,21,sp_sps
1771,17,sp_sps
1772,18,sp_sps
1773,4,sp_sps
1774,6,sp_sps
1775,17,sp_sps
1776,6,sp_sps
1777,10,sp_sps
1778,4,sp_sps
1779,17,sp_sps
1780,3,sp_sps
1781,11,sp_sps
1782,21,sp_sps
1783,7,sp_sps
1784,13,sp_sps
1785,15,sp_sps
1786,18,sp_sps
1787,18,sp_sps
1788,23,sp_sps
1789,15,sp_sps
1790,9,sp_sps
1791,9,sp_sps
1792,14,sp_sps
1793,17,sp_sps
1794,1,sp_sps
1795,20,sp_sps
1796,22,sp_sps
1797,19,sp_sps
1798,11,sp_sps
1799,17,sp_sps
1800,21,sp_sps
1801,7,sp_sps
1802,18,sp_sps
1803,8,sp_sps
1804,8,sp_sps
1805,15,sp_sps
1806,11,sp_sps
1807,22,sp_sps
1808,2,sp_sps
1809,22,sp_sps
1810,1,sp_sps
1811,18,sp_sps
1812,8,sp_sps
1813,12,sp_sps
1814,15,sp_sps
1815,11,sp_sps
1816,7,sp_sps
1817,17,sp_sps
1818,0,sp_sps
1819,1,sp_sps
1820,9,sp_sps
1821,3,sp_sps
1822,17,sp_sps
1823,1,sp_sps
1824,14,sp_sps
1825,9,sp_sps
1826,12,sp_sps
1827,14,sp_sps
1828,17,sp_sps
1829,13,sp_sps
1830,19,sp_sps
1831,20,sp_sps
1832,1,sp_sps
1833,10,sp_sps
1834,1,sp_sps
1835,17,sp_sps
1836,19,sp_sps
1837,22,sp_sps
1838,11,sp_sps
1839,14,sp_sps
1840,15,sp_sps
1841,16,sp_sps
1842,19,sp_sps
1843,1,sp_sps
1844,7,sp_sps
1845,16,sp_sps
1846,7,sp_sps
1847,10,sp_sps
1848,19,sp_sps
1849,20,sp_sps
1850,12,sp_sps
1851,22,sp_sps
1852,23,sp_sps
1853,11,sp_sps
1854,4,sp_sps
1855,10,sp_sps
1856,18,sp_sps
1857,16,sp_sps
1858,20,sp_sps
1859,11,sp_sps
1860,6,sp_sps
1861,20,sp_sps
1862,22,sp_sps
1863,18,sp_sps
1864,5,sp_sps
1865,10,sp_sps
1866,19,sp_sps
1867,2,sp_sps
1868,3,sp_sps
1869,14,sp_sps
1870,17,sp_sps
1871,8,sp_sps
1872,9,sp_sps
1873,18,sp_sps
1874,1,sp_sps
1875,1,sp_sps
1876,20,sp_sps
1877,12,sp_sps
1878,21,sp_sps
1879,23,sp_sps
1880,4,sp_sps
1881,1,sp_sps
1882,8,sp_sps
1883,9,sp_sps
1884,16,sp_sps
1885,23,sp_sps
1886,17,sp_sps
1887,12,sp_sps
1888,11,sp_sps
1889,20,sp_sps
1890,19,sp_sps
1891,8,sp_sps
1892,21,sp_sps
1893,21,sp_sps
1894,10,sp_sps
1895,2,sp_sps
1896,1,sp_sps
1897,16,sp_sps
1898,16,sp_sps
1899,19,sp_sps
1900,22,sp_sps
1901,8,sp_sps
1902,17,sp_sps
1903,17,sp_sps
1904,12,sp_sps
1905,22,sp_sps
1906,9,sp_sps
1907,17,sp_sps
1908,14,sp_sps
1909,18,sp_sps
1910,19,sp_sps
1911,18,sp_sps
1912,6,sp_sps
1913,17,sp_sps
1914,19,sp_sps
1915,11,sp_sps
1916,15,sp_sps
1917,19,sp_sps
1918,9,sp_sps
1919,19,sp_sps
1920,10,sp_sps
1921,16,sp_sps
1922,22,sp_sps
1923,23,sp_sps
1924,15,sp_sps
1925,21,sp_sps
1926,2,sp_sps
1927,3,sp_sps
1928,17,sp_sps
1929,6,sp_sps
1930,0,sp_sps
1931,8,sp_sps
1932,21,sp_sps
1933,9,sp_sps
1934,15,sp_sps
1935,19,sp_sps
1936,15,sp_sps
1937,18,sp_sps
1938,9,sp_sps
1939,11,sp_sps
1940,8,sp_sps
1941,0,sp_sps
1942,1,sp_sps
1943,21,sp_sps
1944,10,sp_sps
1945,12,sp_sps
1946,19,sp_sps
1947,17,sp_sps
1948,17,sp_sps
1949,8,sp_sps
1950,21,sp_sps
1951,18,sp_sps
1952,4,sp_sps
1953,9,sp_sps
1954,15,sp_sps
1955,23,sp_sps
1956,11,sp_sps
1957,5,sp_sps
1958,7,sp_sps
1959,14,sp_sps
1960,17,sp_sps
1961,12,sp_sps
1962,0,sp_sps
1963,19,sp_sps
1964,8,sp_sps
1965,20,sp_sps
1966,8,sp_sps
1967,21,sp_sps
1968,9,sp_sps
1969,0,sp_sps
1970,14,sp_sps
1971,16,sp_sps
1972,1,sp_sps
1973,10,sp_sps
1974,10,sp_sps
1975,17,sp_sps
1976,15,sp_sps
1977,20,sp_sps
1978,17,sp_sps
1979,19,sp_sps
1980,2,sp_sps
1981,5,sp_sps
1982,13,sp_sps
1983,16,sp_sps
1984,9,sp_sps
1985,20,sp_sps
1986,11,sp_sps
1987,17,sp_sps
1988,16,sp_sps
1989,16,sp_sps
1990,17,sp_sps
1991,1,sp_sps
1992,17,sp_sps
1993,7,sp_sps
1994,12,sp_sps
1995,21,sp_sps
1996,11,sp_sps
1997,15,sp_sps
1998,13,sp_sps
1999,16,sp_sps
2000,17,sp_sps
2001,4,sp_sps
2002,6,sp_sps
2003,8,sp_sps
2004,7,sp_sps
2005,9,sp_sps
2006,12,sp_sps
2007,17,sp_sps
2008,6,sp_sps
2009,12,sp_sps
2010,7,sp_sps
2011,23,sp_sps
2012,18,sp_sps
2013,21,sp_sps
2014,15,sp_sps
2015,17,sp_sps
2016,18,sp_sps
2017,10,sp_sps
2018,17,sp_sps
2019,0,sp_sps
2020,14,sp_sps
2021,19,sp_sps
2022,22,sp_sps
2023,13,sp_sps
2024,17,sp_sps
2025,8,sp_sps
2026,11,sp_sps
2027,17,sp_sps
2028,22,sp_sps
2029,9,sp_sps
2030,11,sp_sps
2031,13,sp_sps
2032,3,sp_sps
2033,8,sp_sps
2034,1,sp_sps
2035,7,sp_sps
2036,6,sp_sps
2037,9,sp_sps
2038,2,sp_sps
2039,7,sp_sps
2040,20,sp_sps
2041,17,sp_sps
2042,14,sp_sps
2043,15,sp_sps
2044,19,sp_sps
2045,21,sp_sps
2046,8,sp_sps
2047,19,sp_sps
2048,11,sp_sps
2049,13,sp_sps
2050,16,sp_sps
2051,20,sp_sps
2052,7,sp_sps
2053,13,sp_sps
2054,19,sp_sps
2055,12,sp_sps
2056,17,sp_sps
2057,11,sp_sps
2058,7,sp_sps
2059,10,sp_sps
2060,16,sp_sps
2061,17,sp_sps
2062,18,sp_sps
2063,12,sp_sps
2064,18,sp_sps
2065,9,sp_sps
2066,8,sp_sps
2067,8,sp_sps
2068,14,sp_sps
2069,15,sp_sps
2070,10,sp_sps
2071,16,sp_sps
2072,18,sp_sps
2073,19,sp_sps
2074,13,sp_sps
2075,12,sp_sps
2076,18,sp_sps
2077,2,sp_sps
2078,12,sp_sps
2079,14,sp_sps
2080,17,sp_sps
2081,9,sp_sps
2082,11,sp_sps
2083,13,sp_sps
2084,0,sp_sps
2085,12,sp_sps
2086,1,sp_sps
2087,9,sp_sps
2088,15,sp_sps
2089,17,sp_sps
2090,1,sp_sps
2091,4,sp_sps
2092,15,sp_sps
2093,1,sp_sps
2094,14,sp_sps
2095,15,sp_sps
2096,22,sp_sps
2097,9,sp_sps
2098,10,sp_sps
2099,12,sp_sps
2100,21,sp_sps
2101,7,sp_sps
2102,10,sp_sps
2103,12,sp_sps
2104,22,sp_sps
2105,2,sp_sps
2106,19,sp_sps
2107,3,sp_sps
2108,4,sp_sps
2109,0,sp_sps
2110,8,sp_sps
2111,8,sp_sps
2112,13,sp_sps
2113,14,sp_sps
2114,18,sp_sps
2115,15,sp_sps
2116,17,sp_sps
2117,17,sp_sps
2118,22,sp_sps
2119,5,sp_sps
2120,1,sp_sps
2121,19,sp_sps
2122,16,sp_sps
2123,10,sp_sps
2124,18,sp_sps
2125,8,sp_sps
2126,9,sp_sps
2127,18,sp_sps
2128,22,sp_sps
2129,21,sp_sps
2130,18,sp_sps
2131,21,sp_sps
2132,19,sp_sps
2133,0,sp_sps
2134,4,sp_sps
2135,7,sp_sps
2136,22,sp_sps
2137,13,sp_sps
2138,0,sp_sps
2139,8,sp_sps
2140,15,sp_sps
2141,19,sp_sps
2142,9,sp_sps
2143,11,sp_sps
2144,17,sp_sps
2145,19,sp_sps
2146,10,sp_sps
2147,6,sp_sps
2148,11,sp_sps
2149,20,sp_sps
2150,6,sp_sps
2151,8,sp_sps
2152,19,sp_sps
2153,8,sp_sps
2154,16,sp_sps
2155,17,sp_sps
2156,22,sp_sps
2157,1,sp_sps
2158,8,sp_sps
2159,12,sp_sps
2160,13,sp_sps
2161,23,sp_sps
2162,17,sp_sps
2163,8,sp_sps
2164,15,sp_sps
2165,22,sp_sps
2166,0,sp_sps
2167,6,sp_sps
2168,18,sp_sps
2169,23,sp_sps
2170,12,sp_sps
2171,14,sp_sps
2172,21,sp_sps
2173,14,sp_sps
2174,6,sp_sps
2175,15,sp_sps
2176,16,sp_sps
2177,5,sp_sps
2178,8,sp_sps
2179,11,sp_sps
2180,22,sp_sps
2181,12,sp_sps
2182,13,sp_sps
2183,16,sp_sps
2184,21,sp_sps
2185,23,sp_sps
2186,1,sp_sps
2187,6,sp_sps
2188,3,sp_sps
2189,8,sp_sps
2190,12,sp_sps
2191,19,sp_sps
2192,22,sp_sps
2193,0,sp_sps
2194,20,sp_sps
2195,5,sp_sps
2196,18,sp_sps
2197,6,sp_sps
2198,12,sp_sps
2199,19,sp_sps
2200,2,sp_sps
2201,10,sp_sps
2202,15,sp_sps
2203,5,sp_sps
2204,12,sp_sps
2205,16,sp_sps
2206,20,sp_sps
2207,15,sp_sps
2208,15,sp_sps
2209,17,sp_sps
2210,8,sp_sps
2211,16,sp_sps
2212,6,sp_sps
2213,6,sp_sps
2214,7,sp_sps
2215,15,sp_sps
2216,18,sp_sps
2217,21,sp_sps
2218,4,sp_sps
2219,5,sp_sps
2220,0,sp_sps
2221,11,sp_sps
2222,23,sp_sps
2223,13,sp_sps
2224,23,sp_sps
2225,13,sp_sps
2226,19,sp_sps
2227,10,sp_sps
2228,15,sp_sps
2229,8,sp_sps
2230,14,sp_sps
2231,20,sp_sps
2232,14,sp_sps
2233,19,sp_sps
2234,17,sp_sps
2235,22,sp_sps
2236,9,sp_sps
2237,11,sp_sps
2238,4,sp_sps
2239,9,sp_sps
2240,15,sp_sps
2241,18,sp_sps
2242,18,sp_sps
2243,22,sp_sps
2244,20,sp_sps
2245,0,sp_sps
2246,2,sp_sps
2247,15,sp_sps
2248,19,sp_sps
2249,21,sp_sps
2250,10,sp_sps
2251,8,sp_sps
2252,12,sp_sps
2253,7,sp_sps
2254,6,sp_sps
2255,23,sp_sps
2256,2,sp_sps
2257,8,sp_sps
2258,9,sp_sps
2259,11,sp_sps
2260,22,sp_sps
2261,14,sp_sps
2262,18,sp_sps
2263,2,sp_sps
2264,8,sp_sps
2265,9,sp_sps
2266,11,sp_sps
2267,16,sp_sps
2268,18,sp_sps
2269,10,sp_sps
2270,7,sp_sps
2271,9,sp_sps
2272,13,sp_sps
2273,14,sp_sps
2274,20,sp_sps
2275,22,sp_sps
2276,8,sp_sps
2277,17,sp_sps
2278,22,sp_sps
2279,23,sp_sps
2280,1,sp_sps
2281,5,sp_sps
2282,18,sp_sps
2283,4,sp_sps
2284,5,sp_sps
2285,2,sp_sps
2286,19,sp_sps
2287,16,sp_sps
2288,9,sp_sps
2289,15,sp_sps
2290,19,sp_sps
2291,9,sp_sps
2292,19,sp_sps
2293,18,sp_sps
2294,5,sp_sps
2295,10,sp_sps
2296,11,sp_sps
2297,18,sp_sps
2298,12,sp_sps
2299,5,sp_sps
2300,11,sp_sps
2301,17,sp_sps
2302,3,sp_sps
2303,13,sp_sps
2304,16,sp_sps
2305,8,sp_sps
2306,15,sp_sps
2307,20,sp_sps
2308,4,sp_sps
2309,13,sp_sps
2310,13,sp_sps
2311,15,sp_sps
2312,20,sp_sps
2313,8,sp_sps
2314,17,sp_sps
2315,23,sp_sps
2316,4,sp_sps
2317,20,sp_sps
2318,23,sp_sps
2319,22,sp_sps
2320,17,sp_sps
2321,20,sp_sps
2322,19,sp_sps
2323,12,sp_sps
2324,6,sp_sps
2325,4,sp_sps
2326,18,sp_sps
2327,13,sp_sps
2328,18,sp_sps
2329,20,sp_sps
2330,2,sp_sps
2331,6,sp_sps
2332,12,sp_sps
2333,20,sp_sps
2334,16,sp_sps
2335,21,sp_sps
2336,22,sp_sps
2337,18,sp_sps
2338,3,sp_sps
2339,13,sp_sps
2340,14,sp_sps
2341,17,sp_sps
2342,11,sp_sps
2343,18,sp_sps
2344,11,sp_sps
2345,2,sp_sps
2346,9,sp_sps
2347,20,sp_sps
2348,1,sp_sps
2349,11,sp_sps
2350,18,sp_sps
2351,23,sp_sps
2352,5,sp_sps
2353,9,sp_sps
2354,9,sp_sps
2355,5,sp_sps
2356,18,sp_sps
2357,17,sp_sps
2358,13,sp_sps
2359,21,sp_sps
2360,1,sp_sps
2361,11,sp_sps
2362,12,sp_sps
2363,20,sp_sps
2364,17,sp_sps
2365,14,sp_sps
2366,2,sp_sps
2367,16,sp_sps
2368,20,sp_sps
2369,16,sp_sps
2370,22,sp_sps
2371,0,sp_sps
2372,6,sp_sps
2373,6,sp_sps
2374,17,sp_sps
2375,21,sp_sps
2376,9,sp_sps
2377,11,sp_sps
2378,8,sp_sps
2379,11,sp_sps
2380,13,sp_sps
2381,18,sp_sps
2382,18,sp_sps
2383,8,sp_sps
2384,18,sp_sps
2385,1,sp_sps
2386,10,sp_sps
2387,11,sp_sps
2388,14,sp_sps
2389,9,sp_sps
2390,0,sp_sps
2391,21,sp_sps
2392,3,sp_sps
2393,6,sp_sps
2394,18,sp_sps
2395,2,sp_sps
2396,20,sp_sps
2397,6,sp_sps
2398,6,sp_sps
2399,13,sp_sps
2400,20,sp_sps
2401,23,sp_sps
2402,20,sp_sps
2403,7,sp_sps
2404,17,sp_sps
2405,9,sp_sps
2406,10,sp_sps
2407,19,sp_sps
2408,21,sp_sps
2409,20,sp_sps
2410,14,sp_sps
2411,18,sp_sps
2412,11,sp_sps
2413,10,sp_sps
2414,18,sp_sps
2415,10,sp_sps
2416,14,sp_sps
2417,22,sp_sps
2418,2,sp_sps
2419,21,sp_sps
2420,1,sp_sps
2421,13,sp_sps
2422,14,sp_sps
2423,21,sp_sps
2424,8,sp_sps
2425,12,sp_sps
2426,21,sp_sps
2427,13,sp_sps
2428,10,sp_sps
2429,0,sp_sps
2430,9,sp_sps
2431,20,sp_sps
2432,5,sp_sps
2433,12,sp_sps
2434,11,sp_sps
2435,12,sp_sps
2436,4,sp_sps
2437,11,sp_sps
2438,17,sp_sps
2439,15,sp_sps
2440,3,sp_sps
2441,21,sp_sps
2442,11,sp_sps
2443,23,sp_sps
2444,6,sp_sps
2445,22,sp_sps
2446,10,sp_sps
2447,11,sp_sps
2448,15,sp_sps
2449,10,sp_sps
2450,13,sp_sps
2451,1,sp_sps
2452,18,sp_sps
2453,20,sp_sps
2454,10,sp_sps
2455,21,sp_sps
2456,0,sp_sps
2457,7,sp_sps
2458,8,sp_sps
2459,17,sp_sps
2460,23,sp_sps
2461,0,sp_sps
2462,14,sp_sps
2463,8,sp_sps
2464,8,sp_sps
2465,12,sp_sps
2466,14,sp_sps
2467,21,sp_sps
2468,21,sp_sps
2469,18,sp_sps
2470,21,sp_sps
2471,0,sp_sps
2472,7,sp_sps
2473,18,sp_sps
2474,20,sp_sps
2475,8,sp_sps
2476,13,sp_sps
2477,2,sp_sps
2478,17,sp_sps
2479,8,sp_sps
2480,17,sp_sps
2481,6,sp_sps
2482,12,sp_sps
2483,16,sp_sps
2484,18,sp_sps
2485,12,sp_sps
2486,17,sp_sps
2487,18,sp_sps
2488,18,sp_sps
2489,7,sp_sps
2490,11,sp_sps
2491,19,sp_sps
2492,4,sp_sps
2493,16,sp_sps
2494,15,sp_sps
2495,7,sp_sps
2496,10,sp_sps
2497,22,sp_sps
2498,17,sp_sps
2499,19,sp_sps
2500,6,sp_sps
2501,17,sp_sps
2502,22,sp_sps
2503,1,sp_sps
2504,9,sp_sps
2505,11,sp_sps
2506,21,sp_sps
2507,9,sp_sps
2508,11,sp_sps
2509,3,sp_sps
2510,5,sp_sps
2511,1,sp_sps
2512,10,sp_sps
2513,15,sp_sps
2514,20,sp_sps
2515,21,sp_sps
2516,10,sp_sps
2517,17,sp_sps
2518,2,sp_sps
2519,9,sp_sps
2520,19,sp_sps
2521,20,sp_sps
2522,11,sp_sps
2523,21,sp_sps
2524,12,sp_sps
2525,22,sp_sps
2526,2,sp_sps
2527,20,sp_sps
2528,19,sp_sps
2529,15,sp_sps
2530,18,sp_sps
2531,0,sp_sps
2532,11,sp_sps
2533,22,sp_sps
2534,0,sp_sps
2535,20,sp_sps
2536,23,sp_sps
2537,5,sp_sps
2538,20,sp_sps
2539,23,sp_sps
2540,2,sp_sps
2541,16,sp_sps
2542,2,sp_sps
2543,22,sp_sps
2544,16,sp_sps
2545,19,sp_sps
2546,12,sp_sps
2547,16,sp_sps
2548,1,sp_sps
2549,4,sp_sps
2550,21,sp_sps
2551,23,sp_sps
2552,18,sp_sps
2553,14,sp_sps
2554,20,sp_sps
2555,0,sp_sps
2556,10,sp_sps
2557,19,sp_sps
2558,11,sp_sps
2559,16,sp_sps
2560,23,sp_sps
2561,23,sp_sps
2562,15,sp_sps
2563,19,sp_sps
2564,23,sp_sps
2565,10,sp_sps
2566,14,sp_sps
2567,7,sp_sps
2568,19,sp_sps
2569,21,sp_sps
2570,23,sp_sps
2571,15,sp_sps
2572,2,sp_sps
2573,5,sp_sps
2574,7,sp_sps
2575,1,sp_sps
2576,14,sp_sps
2577,20,sp_sps
2578,5,sp_sps
2579,19,sp_sps
2580,19,sp_sps
2581,21,sp_sps
2582,16,sp_sps
2583,19,sp_sps
2584,19,sp_sps
2585,20,sp_sps
2586,5,sp_sps
2587,7,sp_sps
2588,2,sp_sps
2589,4,sp_sps
2590,7,sp_sps
2591,15,sp_sps
2592,16,sp_sps
2593,7,sp_sps
2594,6,sp_sps
2595,5,sp_sps
2596,17,sp_sps
2597,7,sp_sps
2598,17,sp_sps
2599,13,sp_sps
2600,12,sp_sps
2601,18,sp_sps
2602,3,sp_sps
2603,7,sp_sps
2604,0,sp_sps
2605,6,sp_sps
2606,22,sp_sps
2607,9,sp_sps
2608,1,sp_sps
2609,17,sp_sps
2610,0,sp_sps
2611,3,sp_sps
2612,1,sp_sps
2613,6,sp_sps
2614,7,sp_sps
2615,8,sp_sps
2616,8,sp_sps
2617,18,sp_sps
2618,0,sp_sps
2619,15,sp_sps
2620,18,sp_sps
2621,4,sp_sps
2622,15,sp_sps
2623,17,sp_sps
2624,19,sp_sps
2625,14,sp_sps
2626,20,sp_sps
2627,16,sp_sps
2628,7,sp_sps
2629,12,sp_sps
2630,15,sp_sps
2631,20,sp_sps
2632,15,sp_sps
