"","x"
"1938",364
"1939",364
"1940",0
"1941",0
"1942",365
"1943",0
"1944",0
"1945",0
"1946",366
"1947",366
"1948",366
"1949",367
"1950",367
"1951",367
"1952",367
"1953",0
"1954",0
"1955",0
"1956",0
"1957",0
"1958",0
"1959",368
"1960",368
"1961",0
"1962",0
"1963",369
"1964",369
"1965",369
"1966",370
"1967",370
"1968",0
"1969",0
"1970",0
"1971",0
"1972",371
"1973",371
"1974",0
"1975",372
"1976",372
"1977",372
"1978",0
"1979",0
"1980",0
"1981",373
"1982",373
"1983",373
"1984",0
"1985",0
"1986",0
"1987",0
"1988",0
"1989",0
"1990",374
"1991",374
"1992",374
"1993",0
"1994",375
"1995",375
"1996",0
"1997",0
"1998",0
"1999",376
"2000",376
"2001",376
"2002",377
"2003",377
"2004",377
"2005",378
"2006",378
"2007",378
"2008",0
"2009",0
"2010",0
"2011",379
"2012",379
"2013",379
"2014",379
"2015",379
"2016",380
"2017",380
"2018",380
"2019",380
"2020",381
"2021",381
"2022",0
"2023",0
"2024",0
"2025",0
"2026",0
"2027",0
"2028",0
"2029",0
"2030",0
"2031",0
"2032",382
"2033",382
"2034",382
"2035",0
"2036",383
"2037",383
"2038",0
"2039",0
"2040",0
"2041",0
"2042",0
"2043",0
"2044",0
"2045",0
"2046",0
"2047",0
"2048",0
"2049",0
"2050",0
"2051",0
"2052",0
"2053",0
"2054",0
"2055",0
"2056",0
"2057",0
"2058",0
"2059",0
"2060",384
"2061",384
"2062",0
"2063",0
"2064",0
"2065",0
"2066",0
"2067",385
"2068",385
"2069",0
"2070",0
"2071",386
"2072",386
"2073",387
"2074",387
"2075",387
"2076",0
"2077",0
"2078",388
"2079",388
"2080",0
"2081",389
"2082",389
"2083",0
"2084",390
"2085",390
"2086",390
"2087",0
"2088",0
"2089",0
"2090",0
"2091",0
"2092",0
"2093",0
"2094",391
"2095",391
"2096",391
"2097",391
"2098",391
"2099",391
"2100",391
"2101",0
"2102",0
"2103",392
"2104",392
"2105",392
"2106",393
"2107",393
"2108",393
"2109",394
"2110",394
"2111",394
"2112",395
"2113",395
"2114",395
"2115",0
"2116",0
"2117",0
"2118",0
"2119",396
"2120",396
"2121",396
"2122",396
"2123",396
"2124",396
"2125",396
"2126",397
"2127",397
"2128",397
"2129",398
"2130",398
"2131",0
"2132",0
"2133",0
"2134",399
"2135",399
"2136",400
"2137",400
"2138",0
"2139",0
"2140",0
"2141",0
"2142",0
"2143",0
"2144",401
"2145",401
"2146",401
"2147",401
"2148",401
"2149",401
"2150",0
"2151",402
"2152",402
"2153",403
"2154",403
"2155",403
"2156",403
"2157",0
"2158",0
"2159",0
"2160",0
"2161",0
"2162",0
"2163",0
"2164",0
"2165",0
"2166",404
"2167",404
"2168",0
"2169",0
"2170",405
"2171",405
"2172",405
"2173",406
"2174",406
"2175",406
"2176",0
"2177",407
"2178",407
"2179",408
"2180",408
"2181",408
"2182",409
"2183",409
"2184",409
"2185",0
"2186",0
"2187",410
"2188",410
"2189",410
"2190",411
"2191",411
"2192",0
"2193",412
"2194",412
"2195",412
"2196",412
"2197",412
"2198",0
"2199",0
"2200",0
"2201",0
"2202",0
"2203",0
"2204",0
"2205",0
"2206",0
"2207",0
"2208",0
"2209",0
"2210",0
"2211",0
"2212",0
"2213",0
"2214",0
"2215",0
"2216",0
"2217",413
"2218",413
"2219",413
"2220",413
"2221",413
"2222",0
"2223",0
"2224",414
"2225",414
"2226",414
"2227",0
"2228",415
"2229",415
"2230",415
"2231",415
"2232",415
"2233",416
"2234",416
"2235",417
"2236",417
"2237",418
"2238",418
"2239",0
"2240",0
"2241",419
"2242",419
"2243",420
"2244",420
"2245",420
"2246",0
"2247",421
"2248",421
"2249",421
"2250",421
"2251",421
"2252",422
"2253",422
"2254",422
"2255",423
"2256",423
"2257",424
"2258",424
"2259",0
"2260",0
"2261",425
"2262",425
"2263",0
"2264",426
"2265",426
"2266",426
"2267",426
"2268",426
"2269",427
"2270",427
"2271",0
"2272",0
"2273",428
"2274",428
"2275",0
"2276",0
"2277",0
"2278",0
"2279",0
"2280",429
"2281",429
"2282",0
"2283",0
"2284",0
"2285",0
"2286",0
"2287",0
"2288",430
"2289",430
"2290",431
"2291",431
"2292",0
"2293",0
"2294",0
"2295",432
"2296",432
"2297",0
"2298",0
"2299",0
"2300",433
"2301",433
"2302",433
"2303",0
"2304",0
"2305",434
"2306",0
"2307",435
"2308",435
"2309",435
"2310",435
"2311",435
"2312",0
"2313",436
"2314",436
"2315",436
"2316",437
"2317",437
"2318",437
"2319",437
"2320",438
"2321",438
"2322",439
"2323",439
"2324",439
"2325",440
"2326",440
"2327",0
"2328",0
"2329",0
"2330",0
"2331",0
"2332",441
"2333",441
"2334",442
"2335",442
"2336",0
"2337",0
"2338",0
"2339",0
"2340",443
"2341",443
"2342",443
"2343",443
"2344",0
"2345",444
"2346",444
"2347",445
"2348",445
"2349",446
"2350",446
"2351",447
"2352",447
"2353",447
"2354",447
"2355",0
"2356",448
"2357",448
"2358",448
"2359",449
"2360",449
"2361",449
"2362",449
"2363",0
"2364",0
"2365",450
"2366",450
"2367",450
"2368",0
"2369",451
"2370",451
"2371",0
"2372",452
"2373",452
"2374",0
"2375",0
"2376",453
"2377",453
"2378",453
"2379",453
"2380",453
"2381",454
"2382",454
"2383",455
"2384",455
"2385",456
"2386",456
"2387",456
"2388",457
"2389",457
"2390",457
"2391",458
"2392",458
"2393",459
"2394",459
"2395",459
"2396",459
"2397",459
"2398",0
"2399",0
"2400",0
"2401",0
