,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
41,1133,1186.0000002,0.14339742613101492,12043.003999999999,22,49.215612,18.723149,49.183962,18.86301
42,760,780.0,0.0952990527130242,13266.064000000002,13,49.11048,18.923671,49.183962,18.862989
43,608,619.0000002,0.11980318128080092,11406.592999999999,0,49.217844,18.748147,49.183941,18.863053
44,381,454.99999998,0.050299424112007565,4704.461,1,49.192631,18.813465,49.18395200000001,18.86301
45,1490,1789.9999997999998,0.09842455897793088,14051.356999999998,23,49.110813,18.928778,49.183962,18.862925
46,971,991.0000001999999,0.04519628791173053,17194.128,18,49.21897,18.834472,49.183941,18.863032
47,1013,1030.0000002000002,0.09658385538483573,16012.046999999999,19,49.10735800000001,18.92189,49.183919,18.86301
48,710,754.0000002,0.12232682839426606,12049.487000000001,0,49.200635,18.74186,49.183866,18.863032
49,753,781.0000001999999,0.1196321561495912,11433.863,17,49.217737,18.748126,49.18393,18.862882
50,979,1279.0000002,0.03357326562907172,5185.522,19,49.170133,18.893716,49.183855,18.863075
51,818,838.9999998000001,0.09140865705719377,12985.520999999999,21,49.113957,18.921762,49.18393,18.862946
52,1453,1477.0000002000002,0.12027930525240134,11050.984000000002,9,49.217136,18.747439,49.183962,18.863053
53,764,814.9999998000001,0.09650638478877839,13334.791,20,49.111521,18.92674,49.183973,18.862989
54,1363,1387.9999997999998,0.13890801472198336,20685.694,19,49.058875,18.923371,49.18395200000001,18.862946
55,432,730.9999998,0.043635072132401524,4891.965,0,49.17338400000001,18.820653,49.18395200000001,18.862989
56,826,837.0,0.11960173005437164,11431.838999999998,18,49.217726,18.748255,49.18395200000001,18.862989
57,1321,1369.9999997999998,0.12060577970395878,10303.604,22,49.225429,18.749714,49.183962,18.862967
58,1121,1141.0000002,0.13530310034880913,21155.894,20,49.055045,18.903673,49.184005,18.862731
59,962,1102.0000002000002,0.15664542059696274,15175.242999999999,22,49.214507,18.709631,49.183844,18.863246
60,1341,1375.9999998,0.14326199469852852,20363.128,1,49.056568,18.928628,49.183919,18.86301
61,1089,1389.0,0.0151427730947788,1228.1750000000002,23,49.186312,18.848033,49.183941,18.862989
62,780,820.0000001999999,0.11975900946901658,11592.06,18,49.217737,18.74804,49.183919,18.862925
63,1469,1548.0,0.1344089239634005,20119.672000000002,7,49.060602,18.916461,49.183898,18.862946
64,1992,2005.0000002,0.13891851821841586,13416.030000000002,15,49.230601,18.732162,49.183941,18.86301
65,1322,1344.0,0.13458794097913432,19734.291,16,49.065816,18.927448,49.18395200000001,18.862967
66,692,709.9999998000001,0.1276381217661878,10628.911,18,49.218241,18.739994,49.183973,18.862946
