EdgeID,Highway
86926,tertiary
86927,tertiary
86928,tertiary
87994,primary
87997,residential
87998,tertiary
88626,tertiary
88628,tertiary
88629,tertiary
88630,tertiary
88631,tertiary
88632,tertiary
88633,tertiary
88634,tertiary
88635,tertiary
88636,tertiary
88637,tertiary
88638,tertiary
88639,tertiary
88640,tertiary
88641,tertiary
88642,tertiary
88643,tertiary
88644,tertiary
88645,tertiary
88646,tertiary
88647,tertiary
88648,tertiary
88649,tertiary
88650,tertiary
88651,tertiary
88652,tertiary
90030,residential
90035,residential
90036,residential
90037,residential
90047,residential
90050,residential
90051,residential
90054,residential
90055,residential
90056,residential
90060,track
90078,tertiary
90079,residential
90080,residential
90081,tertiary
90084,residential
90085,residential
90088,residential
90089,residential
90166,residential
90167,residential
90168,residential
90169,residential
90170,residential
90171,residential
90172,residential
90174,residential
90175,residential
90176,residential
90177,residential
90178,residential
90186,residential
90187,residential
90188,residential
90189,residential
90193,residential
90194,residential
90269,tertiary
90270,tertiary
90274,residential
90283,residential
90296,residential
90302,residential
90308,residential
90319,residential
90320,residential
90321,residential
90322,residential
90325,residential
90326,residential
90327,residential
90328,residential
90329,residential
90330,tertiary
90331,tertiary
90332,tertiary
90333,tertiary
90334,tertiary
90335,residential
90336,primary_link
90337,tertiary
90338,tertiary
90339,tertiary
90340,tertiary
90341,tertiary
90342,tertiary
90402,residential
90406,residential
90407,residential
90408,residential
90409,residential
90413,residential
90414,residential
90415,residential
90416,residential
90417,residential
90418,residential
90419,residential
90420,residential
90421,residential
90422,residential
90423,residential
90424,residential
90425,residential
90426,residential
90427,residential
90499,residential
90501,residential
90502,residential
90504,residential
90505,residential
90506,residential
90507,residential
90508,residential
90513,primary
90517,residential
90518,residential
90519,residential
90520,residential
90532,residential
90533,residential
90534,residential
90535,residential
90536,residential
90537,residential
90548,residential
90552,residential
90553,residential
90559,primary
90560,living_street
90563,residential
90564,residential
90565,residential
90566,residential
90567,residential
90573,residential
90574,residential
90575,residential
90576,residential
90577,residential
90578,residential
90581,primary_link
90595,residential
90597,residential
90603,residential
90604,residential
90605,residential
90606,residential
90607,residential
90608,residential
90609,residential
90615,residential
90616,residential
90617,residential
90618,residential
90620,residential
90621,residential
90622,residential
90623,residential
90625,residential
90626,residential
90627,residential
90628,residential
90629,residential
90634,residential
90635,residential
90636,residential
90637,residential
90638,residential
90639,residential
90640,residential
90641,residential
90642,residential
90643,residential
90644,residential
90645,residential
90646,residential
90647,residential
90648,primary
90650,residential
90651,residential
90652,residential
90667,primary
90668,primary
90674,residential
90689,residential
90690,residential
90767,residential
90772,residential
90776,residential
90777,residential
90778,residential
90779,residential
90780,residential
90781,residential
90782,residential
90783,residential
90784,residential
90785,residential
90786,residential
90787,residential
91237,tertiary
91238,tertiary
91239,tertiary
91240,tertiary
91241,tertiary
91242,tertiary
91243,tertiary
91249,residential
91250,residential
91251,residential
91252,residential
91369,tertiary
91370,tertiary
91371,tertiary
91374,tertiary
91375,tertiary
93116,primary
93117,primary
93118,primary
93126,primary
93400,residential
93401,residential
93403,residential
93404,residential
93405,residential
93406,residential
93410,residential
93411,residential
93617,residential
93619,residential
93623,residential
95263,motorway
95414,residential
95415,residential
95416,residential
95419,residential
95420,residential
95422,residential
95423,residential
95424,residential
95425,residential
95426,residential
95427,residential
95428,residential
95429,residential
95430,residential
95431,residential
95432,residential
95433,residential
95434,residential
95973,tertiary
96919,residential
102856,residential
102861,residential
102862,residential
102863,residential
102864,residential
102865,residential
102866,residential
102867,residential
102868,residential
102869,unclassified
102870,unclassified
102872,service
102873,service
102874,service
102875,service
102876,service
102877,service
102878,service
102879,service
102880,service
102882,service
102883,service
102888,unclassified
102889,unclassified
102890,unclassified
102891,unclassified
102892,unclassified
102893,unclassified
102894,unclassified
102895,unclassified
102896,unclassified
102897,unclassified
102898,unclassified
102899,unclassified
102900,unclassified
102901,residential
102902,residential
102903,residential
102904,residential
102905,residential
102906,residential
102907,residential
102908,residential
102909,residential
102910,unclassified
102911,residential
102912,residential
102913,residential
102914,residential
102915,residential
102916,residential
102917,residential
102918,residential
102919,residential
102920,residential
102921,residential
103537,tertiary
103538,secondary
103539,secondary
103540,secondary
103541,secondary
103542,service
103543,service
103546,residential
103547,residential
103548,tertiary
103549,secondary
103550,service
103551,residential
103552,residential
103553,tertiary
103554,tertiary
103555,tertiary
103556,tertiary
103557,tertiary
103558,tertiary
103559,tertiary
103560,tertiary
103561,tertiary
103562,tertiary
103563,tertiary
103564,tertiary
103565,tertiary
103566,tertiary
103567,tertiary
103568,tertiary
103570,residential
103574,residential
103575,residential
103577,residential
103581,residential
103582,residential
103583,residential
103584,residential
103585,residential
103586,residential
104993,residential
105005,residential
105011,residential
105012,residential
105013,residential
105016,residential
105017,residential
105293,tertiary
105294,tertiary
105295,tertiary
105318,tertiary
105320,tertiary
105321,tertiary
105322,tertiary
105335,tertiary
105336,tertiary
105337,tertiary
106657,primary
106658,primary
106659,primary
106679,residential
106680,primary
106681,primary
106682,primary
106683,residential
106684,residential
108951,secondary
108952,secondary
108953,secondary
108960,secondary
108961,secondary
108962,secondary
108963,secondary
108964,secondary
108968,secondary
108970,residential
108972,residential
108973,residential
108979,secondary
108981,secondary
108982,secondary
108984,tertiary
108985,tertiary
108986,tertiary
108992,tertiary
108993,tertiary
108994,tertiary
108995,tertiary
108996,tertiary
108997,tertiary
108998,tertiary
108999,tertiary
109000,tertiary
109001,tertiary
110947,secondary
110950,tertiary
110952,secondary
110956,secondary
110977,residential
110978,residential
110984,tertiary
110985,tertiary
110986,tertiary
110987,tertiary
110988,tertiary
110989,tertiary
110990,tertiary
110991,tertiary
110992,tertiary
110993,tertiary
110994,tertiary
110995,tertiary
110996,tertiary
111002,tertiary
111004,motorway_link
111005,motorway_link
111006,motorway_link
112049,tertiary
112066,tertiary
112067,tertiary
112068,tertiary
112069,tertiary
112070,tertiary
112071,tertiary
112072,tertiary
112073,tertiary
112074,tertiary
