EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
246745,50.639,7.0,
246745,50.639,8.0,
246745,50.639,9.0,
246745,50.639,10.0,
246745,50.639,11.0,
246745,50.639,12.0,
246745,50.639,13.0,
246745,50.639,14.0,
246745,50.639,15.0,
246745,50.639,16.0,
246745,50.639,17.0,
246745,50.639,18.0,
246745,50.639,19.0,
246745,50.639,20.0,
246745,50.639,21.0,14.0
246745,50.639,22.0,83.0
246745,50.639,23.0,
246746,14.004,0.0,
246746,14.004,1.0,
246746,14.004,2.0,
246746,14.004,3.0,
246746,14.004,4.0,
246746,14.004,7.0,35.0
246746,14.004,8.0,
246746,14.004,9.0,
246746,14.004,10.0,856.0
246746,14.004,11.0,
246746,14.004,12.0,
246746,14.004,13.0,256.0
246746,14.004,14.0,
246746,14.004,15.0,
246746,14.004,16.0,
246746,14.004,17.0,
246746,14.004,18.0,26.0
246746,14.004,19.0,
246746,14.004,20.0,
246746,14.004,21.0,
246746,14.004,22.0,
246746,14.004,23.0,
246747,57.464,0.0,20.0
246747,57.464,1.0,
246747,57.464,2.0,37.0
246747,57.464,3.0,
246747,57.464,4.0,
246747,57.464,7.0,
246747,57.464,8.0,39.5
246747,57.464,9.0,27.0
246747,57.464,10.0,
246747,57.464,11.0,109.0
246747,57.464,12.0,
246747,57.464,13.0,
246747,57.464,14.0,
246747,57.464,15.0,
246747,57.464,16.0,558.6666666666666
246747,57.464,17.0,
246747,57.464,18.0,35.0
246747,57.464,19.0,49.0
246747,57.464,20.0,
246747,57.464,21.0,22.5
246747,57.464,22.0,21.0
246747,57.464,23.0,95.5
246748,35.323,0.0,45.6
246748,35.323,1.0,40.888888888888886
246748,35.323,2.0,44.63636363636363
246748,35.323,3.0,41.4
246748,35.323,4.0,49.142857142857146
246748,35.323,5.0,47.125
246748,35.323,6.0,56.42857142857143
246748,35.323,7.0,72.42857142857143
246748,35.323,8.0,72.0
246748,35.323,9.0,63.666666666666664
246748,35.323,10.0,73.76923076923077
246748,35.323,11.0,67.0
246748,35.323,12.0,58.25
246748,35.323,13.0,57.785714285714285
246748,35.323,14.0,71.72727272727273
246748,35.323,15.0,83.875
246748,35.323,16.0,65.3125
246748,35.323,17.0,66.6875
246748,35.323,18.0,66.38095238095238
246748,35.323,19.0,46.25
246748,35.323,20.0,52.35294117647059
246748,35.323,21.0,43.0
246748,35.323,22.0,48.166666666666664
246748,35.323,23.0,39.6
246749,47.899,0.0,37.0
246749,47.899,1.0,27.0
246749,47.899,2.0,33.25
246749,47.899,3.0,66.0
246749,47.899,4.0,26.333333333333332
246749,47.899,6.0,36.0
246749,47.899,7.0,25.0
246749,47.899,9.0,
246749,47.899,10.0,40.0
246749,47.899,11.0,69.6
246749,47.899,13.0,47.666666666666664
246749,47.899,14.0,24.0
246749,47.899,15.0,57.0
246749,47.899,16.0,72.0
246749,47.899,18.0,54.0
246749,47.899,19.0,46.0
246749,47.899,20.0,69.0
246749,47.899,21.0,45.0
246749,47.899,22.0,30.6
246749,47.899,23.0,36.0
246750,51.596,0.0,14.5
246750,51.596,1.0,23.0
246750,51.596,2.0,
246750,51.596,3.0,73.0
246750,51.596,4.0,
246750,51.596,5.0,
246750,51.596,6.0,
246750,51.596,7.0,43.0
246750,51.596,8.0,
246750,51.596,9.0,
246750,51.596,10.0,
246750,51.596,11.0,
246750,51.596,12.0,
246750,51.596,13.0,
246750,51.596,14.0,
246750,51.596,15.0,51.0
246750,51.596,16.0,42.5
246750,51.596,17.0,
246750,51.596,18.0,29.0
246750,51.596,19.0,47.833333333333336
246750,51.596,20.0,16.0
246750,51.596,21.0,
246750,51.596,22.0,20.666666666666668
246750,51.596,23.0,
246787,29.517,1.0,21.0
246787,29.517,3.0,21.0
246787,29.517,7.0,
246787,29.517,9.0,42.0
246787,29.517,10.0,
246787,29.517,11.0,
246787,29.517,12.0,
246787,29.517,13.0,
246787,29.517,14.0,
246787,29.517,16.0,
246787,29.517,19.0,24.0
246787,29.517,20.0,21.0
246788,37.474,0.0,45.166666666666664
246788,37.474,1.0,46.06666666666667
246788,37.474,2.0,33.57142857142857
246788,37.474,3.0,40.666666666666664
246788,37.474,4.0,43.0
246788,37.474,5.0,37.2
246788,37.474,6.0,51.6
246788,37.474,7.0,69.66666666666667
246788,37.474,8.0,86.14285714285714
246788,37.474,9.0,63.25
246788,37.474,10.0,59.875
246788,37.474,11.0,85.0
246788,37.474,12.0,77.57142857142857
246788,37.474,13.0,70.45454545454545
246788,37.474,14.0,87.72727272727273
246788,37.474,15.0,93.0
246788,37.474,16.0,68.0
246788,37.474,17.0,103.2
246788,37.474,18.0,72.1875
246788,37.474,19.0,48.5
246788,37.474,20.0,42.470588235294116
246788,37.474,21.0,46.1
246788,37.474,22.0,38.833333333333336
246788,37.474,23.0,35.75
246789,25.595,0.0,39.0
246789,25.595,1.0,32.666666666666664
246789,25.595,2.0,40.0
246789,25.595,3.0,17.0
246789,25.595,4.0,45.0
246789,25.595,5.0,59.5
246789,25.595,6.0,59.0
246789,25.595,7.0,20.0
246789,25.595,8.0,67.0
246789,25.595,9.0,105.0
246789,25.595,10.0,
246789,25.595,11.0,92.0
246789,25.595,12.0,63.0
246789,25.595,13.0,81.0
246789,25.595,14.0,17.0
246789,25.595,15.0,15.0
246789,25.595,16.0,51.333333333333336
246789,25.595,17.0,
246789,25.595,18.0,53.0
246789,25.595,19.0,38.666666666666664
246789,25.595,20.0,30.0
246789,25.595,21.0,50.75
246789,25.595,22.0,42.166666666666664
246789,25.595,23.0,23.0
246792,89.946,3.0,22.0
246792,89.946,6.0,54.0
246792,89.946,9.0,100.5
246792,89.946,10.0,35.0
246792,89.946,14.0,50.0
246792,89.946,16.0,71.0
246792,89.946,17.0,60.0
246792,89.946,18.0,97.0
246792,89.946,21.0,22.0
246792,89.946,22.0,1489.0
246792,89.946,23.0,42.0
246795,50.666,0.0,
246795,50.666,1.0,
246795,50.666,2.0,29.0
246795,50.666,4.0,22.0
246795,50.666,5.0,
246795,50.666,6.0,
246795,50.666,7.0,
246795,50.666,8.0,
246795,50.666,9.0,
246795,50.666,10.0,
246795,50.666,11.0,
246795,50.666,12.0,78.0
246795,50.666,13.0,
246795,50.666,14.0,29.5
246795,50.666,15.0,
246795,50.666,16.0,21.0
246795,50.666,17.0,
246795,50.666,18.0,67.5
246795,50.666,19.0,22.333333333333332
246795,50.666,20.0,
246795,50.666,21.0,20.5
246795,50.666,22.0,22.0
246795,50.666,23.0,26.0
246807,80.742,9.0,
246808,115.983,0.0,48.0
246808,115.983,1.0,40.666666666666664
246808,115.983,2.0,31.0
246808,115.983,6.0,92.0
246808,115.983,7.0,87.0
246808,115.983,8.0,32.0
246808,115.983,9.0,24.0
246808,115.983,10.0,36.0
246808,115.983,11.0,35.666666666666664
246808,115.983,12.0,48.0
246808,115.983,13.0,31.0
246808,115.983,14.0,52.75
246808,115.983,15.0,46.0
246808,115.983,16.0,40.666666666666664
246808,115.983,17.0,55.5
246808,115.983,18.0,43.0
246808,115.983,19.0,25.0
246808,115.983,21.0,24.0
246809,16.35,7.0,
246809,16.35,10.0,
246809,16.35,11.0,
246809,16.35,12.0,
246809,16.35,13.0,
246809,16.35,14.0,
246809,16.35,16.0,
246809,16.35,19.0,
246809,16.35,20.0,
246810,28.98,7.0,
246810,28.98,10.0,
246810,28.98,11.0,
246810,28.98,12.0,
246810,28.98,13.0,
246810,28.98,14.0,
246810,28.98,19.0,
246810,28.98,20.0,
246811,14.23,7.0,
246811,14.23,11.0,38.0
246811,14.23,12.0,
246811,14.23,13.0,
246811,14.23,14.0,
246811,14.23,20.0,
246812,16.686,7.0,
246812,16.686,13.0,
246812,16.686,14.0,
246812,16.686,20.0,
246813,14.364,7.0,
246813,14.364,14.0,
246814,6.086,7.0,
246814,6.086,14.0,
246815,15.83,7.0,
246815,15.83,14.0,
246857,13.421,19.0,
246858,12.962,19.0,
246859,83.388,19.0,
246860,19.168,11.0,29.0
246860,19.168,19.0,133.0
246860,19.168,20.0,
246860,19.168,21.0,21.0
246861,52.943,11.0,
246861,52.943,19.0,
246861,52.943,20.0,
246861,52.943,21.0,
246862,52.623,11.0,
246862,52.623,17.0,69.0
246862,52.623,19.0,31.0
246862,52.623,20.0,
246862,52.623,21.0,
247083,136.678,14.0,
247085,47.834,16.0,17.0
247097,23.782,1.0,
247097,23.782,2.0,
247097,23.782,3.0,
247097,23.782,4.0,
247097,23.782,5.0,
247097,23.782,6.0,16.0
247097,23.782,7.0,
247097,23.782,8.0,
247097,23.782,9.0,
247097,23.782,10.0,51.5
247097,23.782,11.0,
247097,23.782,12.0,
247097,23.782,13.0,29.0
247097,23.782,14.0,
247097,23.782,15.0,
247097,23.782,16.0,
247097,23.782,17.0,27.5
247097,23.782,18.0,
247097,23.782,19.0,
247097,23.782,20.0,26.0
247097,23.782,21.0,28.0
247097,23.782,22.0,
247097,23.782,23.0,
247342,28.345,7.0,
247353,13.395,7.0,
247354,72.358,10.0,42.0
247354,72.358,14.0,65.0
247354,72.358,19.0,39.0
247357,71.282,13.0,44.0
247357,71.282,20.0,32.0
247359,71.885,12.0,43.0
247362,25.2,7.0,35.0
247363,70.398,7.0,33.0
247364,70.391,7.0,
247456,57.268,1.0,
247456,57.268,2.0,168.0
247456,57.268,3.0,
247456,57.268,6.0,
247456,57.268,8.0,93.0
247456,57.268,9.0,
247456,57.268,10.0,108.0
247456,57.268,11.0,22.0
247456,57.268,12.0,29.0
247456,57.268,14.0,
247456,57.268,16.0,
247456,57.268,18.0,28.0
247456,57.268,19.0,39.0
247456,57.268,20.0,
247456,57.268,21.0,24.0
247456,57.268,22.0,
247456,57.268,23.0,
247457,91.218,1.0,
247457,91.218,2.0,
247457,91.218,3.0,
247457,91.218,6.0,
247457,91.218,8.0,27.0
247457,91.218,9.0,113.0
247457,91.218,10.0,18.0
247457,91.218,11.0,
247457,91.218,12.0,27.0
247457,91.218,14.0,29.0
247457,91.218,16.0,
247457,91.218,18.0,61.0
247457,91.218,19.0,
247457,91.218,20.0,
247457,91.218,21.0,
247457,91.218,22.0,
247457,91.218,23.0,
247458,28.926,1.0,20.0
247458,28.926,2.0,38.0
247458,28.926,3.0,33.0
247458,28.926,6.0,27.0
247458,28.926,8.0,
247458,28.926,9.0,
247458,28.926,10.0,27.0
247458,28.926,11.0,
247458,28.926,12.0,41.5
247458,28.926,14.0,38.0
247458,28.926,16.0,30.0
247458,28.926,18.0,27.0
247458,28.926,19.0,
247458,28.926,21.0,75.0
247458,28.926,22.0,
247458,28.926,23.0,26.0
247459,79.429,1.0,55.0
247459,79.429,2.0,35.0
247459,79.429,3.0,22.666666666666668
247459,79.429,4.0,
247459,79.429,6.0,32.5
247459,79.429,7.0,20.0
247459,79.429,8.0,31.666666666666668
247459,79.429,9.0,40.5
247459,79.429,10.0,
247459,79.429,11.0,
247459,79.429,12.0,38.0
247459,79.429,13.0,33.0
247459,79.429,14.0,35.0
247459,79.429,15.0,30.666666666666668
247459,79.429,16.0,29.0
247459,79.429,17.0,29.6
247459,79.429,18.0,51.0
247459,79.429,19.0,26.4
247459,79.429,20.0,24.0
247459,79.429,21.0,23.0
247459,79.429,22.0,23.0
247459,79.429,23.0,
247460,77.212,1.0,
247460,77.212,2.0,
247460,77.212,3.0,
247460,77.212,4.0,13.0
247460,77.212,5.0,84.0
247460,77.212,6.0,48.0
247460,77.212,7.0,34.0
247460,77.212,8.0,34.0
247460,77.212,9.0,29.0
247460,77.212,10.0,45.0
247460,77.212,11.0,35.5
247460,77.212,12.0,28.0
247460,77.212,13.0,62.0
247460,77.212,14.0,47.0
247460,77.212,15.0,90.0
247460,77.212,16.0,31.0
247460,77.212,17.0,31.333333333333332
247460,77.212,18.0,30.0
247460,77.212,19.0,26.666666666666668
247460,77.212,20.0,24.0
247460,77.212,21.0,37.0
247460,77.212,22.0,
247460,77.212,23.0,
247461,91.197,1.0,
247461,91.197,2.0,
247461,91.197,3.0,
247461,91.197,4.0,
247461,91.197,5.0,
247461,91.197,6.0,
247461,91.197,7.0,
247461,91.197,8.0,48.0
247461,91.197,9.0,20.0
247461,91.197,10.0,
247461,91.197,11.0,36.0
247461,91.197,12.0,
247461,91.197,13.0,61.0
247461,91.197,14.0,18.0
247461,91.197,15.0,43.0
247461,91.197,16.0,
247461,91.197,17.0,
247461,91.197,18.0,28.0
247461,91.197,19.0,
247461,91.197,20.0,
247461,91.197,21.0,24.4
247461,91.197,22.0,29.0
247461,91.197,23.0,21.0
247468,52.875,1.0,58.0
247468,52.875,12.0,
247468,52.875,20.0,73.0
247468,52.875,21.0,136.0
247498,7.522,10.0,24.0
247498,7.522,12.0,1925.0
247500,79.695,0.0,38.0
247500,79.695,1.0,69.4
247500,79.695,2.0,27.0
247500,79.695,3.0,
247500,79.695,4.0,
247500,79.695,5.0,
247500,79.695,6.0,25.0
247500,79.695,7.0,37.25
247500,79.695,8.0,45.5
247500,79.695,9.0,36.0
247500,79.695,10.0,
247500,79.695,11.0,26.0
247500,79.695,12.0,39.5
247500,79.695,13.0,55.0
247500,79.695,14.0,53.333333333333336
247500,79.695,15.0,43.4
247500,79.695,16.0,33.0
247500,79.695,17.0,66.0
247500,79.695,18.0,42.875
247500,79.695,19.0,122.0
247500,79.695,20.0,34.333333333333336
247500,79.695,21.0,27.0
247500,79.695,22.0,21.666666666666668
247500,79.695,23.0,21.0
247503,8.559,8.0,34.0
247503,8.559,10.0,34.0
247507,6.057,16.0,30.0
247507,6.057,20.0,49.0
247513,84.05,0.0,22.0
247513,84.05,1.0,24.0
