,EdgeID,Length(m)(poly),from_node,to_node,weight
7730,373808,69.33,114251,256106,"[2.7166666665, 9.62673611075, 4.097222222, 15.0, 15.0, 15.0, 8.402777776, 9.314393939727273, 14.126262628333334, 15.0, 15.555555555000002, 12.63888889, 12.91666667, 11.641975309333333, 11.641975309333333, 11.641975309333333, 12.500000001428571, 12.91666667, 13.333333334999999, 12.483950617599998, 10.00793651, 12.758597883, 12.758597883, 12.758597883]"
7731,373809,55.071999999999996,144576,256106,"[1.5319444442499999, 1.5711805554999998, 2.1180555555, 2.1180555555, 2.1180555555, 2.1180555555, 1.111111111, 6.5305555548, 13.88888889, 13.88888889, 16.94444444, 16.94444444, 12.53472222, 21.57407407, 21.57407407, 21.57407407, 11.25, 11.25, 13.33333333, 8.799999999999999, 10.41666667, 13.042328042666668, 13.042328042666668, 13.042328042666668]"
7732,373812,155.047,144535,191503,"[21.203703703333332, 20.9722222225, 20.18518518333333, 18.42592593, 18.42592593, 17.685185183333335, 17.63888889, 16.771604936666666, 19.62632275333333, 15.41666667, 20.01851852, 19.976851855, 18.65, 17.5625000002, 17.135416665, 16.974074074, 19.999999998750003, 20.819444441999998, 18.472222221428574, 18.794191918181824, 19.180911680923074, 18.94537037, 23.431712962499997, 18.171296296666664]"
7733,373818,66.92699999999999,144526,144533,"[2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407, 2.407407407]"
7734,373819,100.914,144523,144533,"[3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111, 3.611111111]"
7735,374807,57.968,95181,239166,"[17.635768174444443, 16.814547826363636, 17.15552785666667, 17.16243386, 11.0069444435, 16.38411498875, 18.291655235555556, 16.910351376, 16.40723319857143, 16.746778684, 15.794444444000002, 14.117978216, 15.71489340142857, 13.510284468333333, 17.285615619090905, 15.495833332571427, 17.35231957611111, 15.111714411263156, 15.785266644833333, 16.638060957857142, 15.993905126818184, 16.11670652435, 14.743772045000002, 15.987470605555558]"
7736,374808,17.233,115881,239166,"[18.605655987777777, 17.490966524545456, 17.96331908666667, 17.705224868, 13.73263889, 17.1029922625, 19.192981253333333, 18.044954892, 17.2235866, 17.698777147000005, 16.828395062000002, 17.357249310000004, 16.981388835714288, 14.932131140000001, 17.834743187272725, 16.782022607142856, 18.25383988111111, 17.58458256823529, 17.96617641136364, 17.52949391714286, 17.061845162727273, 17.2094456035, 15.858324611333334, 17.28689713]"
7737,374814,39.829,55191,109419,"[15.112009254117648, 14.9963899914375, 15.085712098888889, 13.787618266153848, 14.54083712, 13.374619206599998, 12.576460334555556, 13.739294963263161, 11.808940577444444, 11.73626658807143, 12.75999244733333, 13.865107423933333, 12.421241808500005, 12.522551472833335, 12.64362910547619, 14.122335088428573, 13.18553276554839, 14.043432372379312, 13.210419488560001, 13.20178883869697, 12.917106181357141, 15.202440831, 14.08824283975, 15.325087256565217]"
7738,374815,45.876999999999995,55191,109418,"[15.175922879411765, 15.111579586249997, 14.516144537684212, 13.675156841538463, 14.647420822222223, 13.2483866444, 12.507387402888888, 13.818366037999999, 11.860673192944441, 11.680590154107142, 12.878935161374999, 13.957456342866669, 12.454553909187501, 12.564830138722222, 12.593609393545451, 14.152962606000003, 13.253356427580648, 14.099495134689654, 13.270305203759996, 13.204391758818184, 12.940694223107142, 15.431893562185186, 13.799797569478264, 15.40246870230435]"
7739,374816,21.546,51742,109418,"[15.278061145555553, 15.224991732874999, 14.324664687549998, 13.1644269052, 14.284210775454545, 13.202962161599999, 12.2685570994, 13.897437112157897, 12.269294027894738, 11.629432294, 12.984023368799999, 14.091177984266665, 12.4791854561875, 12.607108805222222, 12.445282216304348, 14.31108307473684, 13.355678296967737, 14.143698745689655, 13.454583938444443, 13.204545139272723, 13.027884675000001, 15.222503862296294, 14.064281417423077, 15.503535064260866]"
7740,374817,39.373000000000005,10418,51742,"[15.389972903888886, 15.338403878250002, 14.368251322099999, 13.554018808000002, 14.429812086363636, 13.157537678899999, 12.1477494863, 13.976508186947365, 12.383701033052631, 11.65503906165517, 13.13420725324, 14.2248996249, 12.527885815625002, 12.68120793011111, 12.414034565545451, 14.033465607399995, 13.458000167096772, 13.804941414933335, 13.417736284925931, 13.191546161939394, 13.142371647724135, 15.296121707296296, 14.114870824538464, 15.604601426608692]"
7741,374818,49.925,10418,55190,"[15.501884659444446, 16.204335685333334, 14.411837956099998, 13.275378789466664, 14.627882534545451, 13.930811643111111, 12.908227594777777, 13.963911409099998, 12.578049053315791, 11.955467712370368, 13.524692668956522, 14.172906980266669, 12.637247474133334, 12.760129587777778, 11.881447505583331, 14.391709756444442, 13.574452172290325, 14.088747093655176, 13.424764753730768, 13.5542801421875, 13.271089601827585, 15.702811206538456, 14.19422724703846, 16.150622385454543]"
7742,375422,241.735,216804,240224,"[16.878507295454547, 17.978780864, 17.443181817272723, 17.430555555, 16.04166667, 17.199074075000002, 19.141589506666666, 19.193121692857144, 17.287326389187502, 17.527006173333337, 19.23611111125, 17.422839506666666, 18.717382156363637, 17.403198653636363, 17.739197531874996, 16.665123456099998, 18.12726942529412, 18.227237653750002, 17.943672839375004, 17.982085346086958, 17.83800583055556, 17.386633426923076, 17.08333333352941, 17.056878306428573]"
7743,375423,116.176,31574,31575,"[14.28240741, 16.23611111, 15.729166666666666, 15.13888889, 15.13888889, 16.496913579999998, 16.736111110000003, 18.268518514999997, 17.25308642, 17.731481485, 19.047619046666668, 19.332407408, 21.14583333, 16.759259262, 19.235780422857143, 17.52314815, 18.294753086666663, 17.51736111, 18.695601852499998, 17.3268849175, 16.820987653333333, 18.383349868750003, 19.44444444, 15.929012346666667]"
7744,375434,53.424,49930,225641,"[18.058213306111114, 17.869868215, 18.60547472127778, 18.0464478114, 18.794047619999997, 15.300925926266666, 14.5645833345, 17.143944931894737, 14.002259121684212, 14.341082832310343, 15.32802469144, 15.490509259166668, 13.57706971670588, 13.494604566631578, 12.957923089217395, 15.294018224714282, 12.292884200764707, 17.848539962857142, 15.618229788838711, 15.356269842171427, 15.904374200689654, 17.456664147857143, 17.741126543846157, 18.705875888333335]"
7745,375435,20.137999999999998,115888,225641,"[18.63230881333333, 18.216110620500004, 18.991288213888893, 18.02291245813333, 18.899404762, 15.786913580666665, 14.4532407412, 17.243590747947366, 14.252248678105262, 14.567099982379307, 15.680185184799997, 15.6478009257, 13.858251633941178, 13.88171818436842, 13.494192492047622, 15.260872613909093, 12.37309633517647, 17.375075156071432, 15.91674133741935, 15.959163943235293, 15.8522025821, 17.822201607857142, 17.91174026615385, 18.86957772166667]"
7746,375444,6.9,43623,239393,"[20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 20.41666667, 16.11111111, 16.11111111, 16.11111111, 16.11111111, 16.11111111]"
7747,376009,119.477,194798,198641,"[18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 17.09722222, 17.09722222, 17.09722222, 17.09722222, 10.32407407, 10.32407407, 10.32407407, 11.47222222, 11.47222222, 11.47222222, 11.47222222, 11.47222222]"
7748,376010,46.731,194798,198640,"[18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 15.645833334999999, 15.645833334999999, 15.645833334999999, 15.645833334999999, 9.930555556, 9.930555556, 9.930555556, 10.54166667, 10.54166667, 10.54166667, 10.54166667, 10.54166667]"
7749,376013,732.937,178369,198491,"[24.041666666666668, 28.680555554999998, 24.239969135, 22.31481481, 15.768518518599999, 22.5347222225, 23.513888888, 21.180555554999998, 20.0, 21.984126985343913, 21.055555555987656, 22.77199074125, 21.003086420000002, 24.02777778, 26.419753084999996, 23.101851854, 20.712962962, 26.073232322727275, 24.96399176777778, 24.9537037025, 24.226851851, 24.240740742000003, 23.492063491428574, 24.444444443333335]"
7750,376014,255.638,198490,198491,"[22.47993827, 26.458333330000002, 23.4884259275, 22.07407407, 14.435185186799998, 20.5902777775, 23.042592592000002, 20.833333335, 18.819444445000002, 21.51058201126984, 20.18672839592593, 21.389853395, 20.324074073333335, 21.80555556, 25.021604936666666, 21.337037038, 20.62962963, 23.465909090909086, 23.57681755888889, 24.305555554999998, 21.755092592, 22.156481481999997, 23.48809523857143, 23.530092593333336]"
7751,376015,86.039,8937,198490,"[21.456404321666668, 22.22222222, 22.921103397499998, 21.83333333, 14.2013888888, 18.4042245375, 22.307407406, 20.439814815, 17.658179013333335, 20.263227513386244, 19.425925925185187, 20.174816743749997, 18.66550926, 21.79398148, 23.687114198333333, 20.514351851999997, 19.553433641666665, 20.465760030833334, 20.737233447272725, 21.822273662222223, 21.237615740000003, 20.068171297000003, 23.011243388571426, 21.550925923333335]"
7752,376016,489.98199999999997,142064,223215,"[13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116, 13.611111111111116]"
7753,376016,489.98199999999997,142064,223215,"[17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 17.27777778, 23.33333333, 12.84722222, 14.25099206, 14.83333333, 14.83333333, 14.83333333, 14.83333333, 14.83333333]"
7754,377232,12.915999999999999,5440,202480,"[19.483884478666667, 20.215105819999998, 19.668572985882353, 20.22839506111111, 19.5277777775, 19.202601412000003, 20.81607921058824, 20.755787037500003, 19.132716049444443, 20.051117376315794, 20.510239074999998, 20.239689323076927, 19.87120980846154, 19.036651235, 20.0481414373913, 19.806818180909094, 19.91423314230769, 19.465527245263157, 20.025077160357146, 19.201639755862068, 19.20844764592593, 19.196219135999996, 19.510206228636363, 18.763435003529413]"
7755,377233,172.554,216806,283213,"[13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 21.45833333666667, 14.16666667, 16.80555556, 16.80555556, 16.80555556, 16.80555556, 16.80555556, 16.80555556]"
7756,377234,64.641,46793,46795,"[14.423868313333335, 14.423868313333335, 14.423868313333335, 9.444444444, 9.444444444, 9.444444444, 9.444444444, 9.444444444, 9.444444444, 2.12962963, 8.3834876535, 8.179012346, 8.179012346, 9.537037037000001, 9.537037037000001, 11.66666667, 11.66666667, 13.788580249999999, 10.892443781999999, 10.892443781999999, 12.63888889, 12.63888889, 9.641203704, 9.641203704]"
7757,377235,100.43700000000001,46795,157308,"[14.850823046666667, 14.850823046666667, 14.850823046666667, 8.148148147999999, 8.148148147999999, 8.148148147999999, 8.148148147999999, 8.148148147999999, 8.148148147999999, 8.148148147999999, 7.959995254, 8.240740741, 8.240740741, 8.622685185, 8.622685185, 12.22222222, 12.22222222, 14.24382716, 15.83333333, 15.83333333, 11.75925926, 11.75925926, 8.587962962999999, 8.587962962999999]"
7758,377749,367.30199999999996,178473,178481,"[11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25]"
7759,377761,41.63399999999999,98725,98729,"[4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 4.2361111110000005, 3.240740741, 2.75462963, 2.75462963, 4.3002645500000005, 4.3002645500000005, 4.3002645500000005, 4.3002645500000005, 4.3002645500000005, 4.3002645500000005]"
7760,377762,225.18400000000003,98725,98727,"[2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 2.083333333, 1.62037037, 5.5092592589999985, 5.5092592589999985, 4.898148148, 4.898148148, 4.898148148, 4.898148148, 4.898148148, 4.898148148]"
7761,377763,21.545,98723,98727,"[4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667, 4.166666667]"
7762,377767,165.78400000000002,98726,98729,"[6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 7.592592592999999, 4.8611111110000005, 4.8611111110000005, 4.8611111110000005, 4.523809524, 0.8888888890000001, 7.5, 7.5, 7.5, 5.416666667]"
7763,378072,153.83700000000002,198640,240699,"[18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 18.33333333, 14.194444445, 14.194444445, 14.194444445, 14.194444445, 9.537037037000001, 9.537037037000001, 9.537037037000001, 9.611111111, 9.611111111, 9.611111111, 9.611111111, 9.611111111]"
7764,378108,155.009,159027,207661,"[2.662037037, 2.662037037, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 8.159722222000001, 8.159722222000001, 6.180555556, 6.180555556, 6.180555556, 6.180555556, 6.180555556, 1.784722222, 11.575396825, 2.444444444, 2.444444444, 9.018518519, 9.018518519, 9.018518519, 9.018518519]"
7765,378110,104.969,69619,207661,"[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 5.364583333, 5.364583333, 5.046296296, 5.046296296, 5.046296296, 5.046296296, 5.046296296, 5.046296296, 10.66170635, 10.66170635, 10.66170635, 6.722222222, 6.722222222, 6.722222222, 6.722222222]"
7766,378115,19.701,69612,159027,"[4.0740740739999985, 4.0740740739999985, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 4.768518519, 7.314814815, 7.314814815, 7.314814815, 7.314814815, 7.314814815, 2.861111111, 2.861111111, 4.305555556, 4.305555556, 4.305555556, 4.305555556, 4.305555556, 4.305555556]"
7767,378120,138.65200000000002,69619,159339,"[2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 2.569444444, 9.982142857000001, 9.982142857000001, 9.982142857000001, 4.425925926000001, 4.425925926000001, 4.425925926000001, 4.425925926000001]"
7768,378139,107.76,240735,240736,"[8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999, 8.333333332999999]"
7769,380491,454.722,109433,109460,"[6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 6.944444444, 3.640625, 3.640625, 3.640625, 3.640625, 3.640625]"
7770,380506,34.076,207861,241957,"[19.33333333, 21.29084967, 10.0518353185, 14.061728393333333, 2.745593187, 6.371527778000001, 12.3090277795, 12.060185185, 16.152998240000002, 9.0620866425, 11.8595679, 8.648148147999999, 10.18518519, 14.05792548425, 6.981481481499999, 10.814704586333335, 13.040491723, 9.558035715, 13.196786815000001, 9.809027777333334, 9.332231041, 10.35300926, 11.817129629999998, 12.3726851845]"
7771,380507,73.435,241957,241958,"[20.125, 22.22712418, 12.559854497499998, 15.523148149999999, 2.759292269, 7.1412037035, 13.208333335, 11.7708333345, 17.423390655, 10.669642856, 12.348765433333334, 11.55555556, 12.31481481, 16.368386245, 8.1365740745, 12.356261022666665, 14.054910880333333, 9.9813988095, 14.512786597249999, 10.243055554666666, 9.7681143444, 12.78935185, 12.867063493333333, 13.4861111095]"
7772,380508,18.883,241958,241959,"[20.91666667, 23.16339869, 15.0678736775, 16.984567898666665, 2.7729913510000004, 7.9108796295, 14.10763889, 11.48148148, 18.693783070000002, 12.27719907475, 12.837962963, 14.46296296, 14.44444444, 18.6788470025, 9.2916666665, 13.897817459, 15.0693300395, 10.404761906, 15.828786375, 10.677083334666667, 10.20399765, 15.225694445, 13.916997356666668, 14.599537035]"
