"","x"
"2380",537
"2381",537
"2382",0
"2383",0
"2384",0
"2385",0
"2386",0
"2387",538
"2388",538
"2389",0
"2390",539
"2391",539
"2392",539
"2393",0
"2394",0
"2395",0
"2396",540
"2397",540
"2398",540
"2399",541
"2400",541
"2401",541
"2402",0
"2403",542
"2404",542
"2405",542
"2406",543
"2407",543
"2408",543
"2409",543
"2410",543
"2411",543
"2412",0
"2413",0
"2414",544
"2415",544
"2416",544
"2417",544
"2418",0
"2419",545
"2420",545
"2421",0
"2422",0
"2423",546
"2424",546
"2425",546
"2426",547
"2427",547
"2428",547
"2429",0
"2430",0
"2431",548
"2432",548
"2433",549
"2434",549
"2435",550
"2436",550
"2437",550
"2438",551
"2439",551
"2440",0
"2441",552
"2442",552
"2443",552
"2444",0
"2445",0
"2446",553
"2447",553
"2448",553
"2449",0
"2450",0
"2451",0
"2452",554
"2453",554
"2454",554
"2455",554
"2456",554
"2457",555
"2458",555
"2459",555
"2460",556
"2461",556
"2462",556
"2463",0
"2464",0
"2465",557
"2466",557
"2467",557
"2468",557
"2469",557
"2470",557
"2471",557
"2472",557
"2473",0
"2474",558
"2475",558
"2476",558
"2477",0
"2478",559
"2479",559
"2480",559
"2481",0
"2482",0
"2483",0
"2484",560
"2485",560
"2486",560
"2487",560
"2488",0
"2489",0
"2490",561
"2491",561
"2492",561
"2493",0
"2494",562
