,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
63,63,1396,162.942,"[42.5, 30.5, 30.5, 32.5, 42.5, 12.489242761855609, 12.489242761855609, 12.489242761855609, 37.0, 49.0, 60.0, 56.333333333333336, 196.66666666666663, 81.0, 81.0, 43.0, 56.0, 37.0, 31.0, 38.0, 19.0, 37.0, 36.5, 36.5]",19,141079,49.43697395,18.78996552,156260,49.43842943,18.78972729
64,64,1397,184.871,"[28.0, 40.81801771539151, 34.0, 40.81801771539151, 36.0, 28.0, 28.0, 28.0, 40.81801771539151, 40.81801771539151, 40.81801771539151, 40.81801771539151, 31.0, 51.0, 51.0, 33.333333333333336, 29.0, 27.0, 57.0, 28.0, 22.0, 40.81801771539151, 40.81801771539151, 40.81801771539151]",21,2897,49.44015908,18.78476576,141177,49.43995363,18.78730268
65,65,1398,17.741,"[3.9170689415255, 3.9170689415255, 3.9170689415255, 26.0, 3.9170689415255, 3.9170689415255, 3.9170689415255, 3.9170689415255, 3.9170689415255, 48.0, 3.9170689415255, 23.0, 3.9170689415255, 3.9170689415255, 3.9170689415255, 30.0, 3.9170689415255, 3.9170689415255, 3.9170689415255, 36.0, 3.9170689415255, 26.0, 3.9170689415255, 3.9170689415255]",21,2925,49.43993463,18.78754632,141177,49.43995363,18.78730268
66,66,1399,21.501,"[21.0, 21.0, 4.747246452383731, 4.747246452383731, 4.747246452383731, 4.747246452383731, 4.747246452383731, 4.747246452383731, 26.0, 4.747246452383731, 24.5, 34.0, 4.747246452383731, 4.747246452383731, 4.747246452383731, 4.747246452383731, 4.747246452383731, 27.0, 4.747246452383731, 4.747246452383731, 4.747246452383731, 28.0, 32.0, 4.747246452383731]",21,2925,49.43993463,18.78754632,173585,49.43990948,18.78784117
67,67,1400,67.43,"[28.0, 34.0, 14.887997222651736, 14.887997222651736, 33.0, 14.887997222651736, 14.887997222651736, 14.887997222651736, 24.0, 14.887997222651736, 50.0, 14.887997222651736, 14.887997222651736, 29.0, 29.0, 14.887997222651736, 14.887997222651736, 23.0, 14.887997222651736, 14.887997222651736, 14.887997222651736, 14.887997222651736, 14.887997222651736, 14.887997222651736]",21,173585,49.43990948,18.78784117,173646,49.43983032,18.78876579
68,68,1401,16.488,"[3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 32.0, 3.640416701869818, 3.640416701869818, 43.0, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 3.640416701869818, 43.0, 3.640416701869818]",21,173646,49.43983032,18.78876579,292936,49.43981114,18.78899192
69,69,1402,56.224,"[12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 35.0, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784, 40.5, 40.5, 30.0, 12.413803290024784, 12.413803290024784, 12.413803290024784, 12.413803290024784]",18,2910,49.43978971,18.78976752,292936,49.43981114,18.78899192
70,70,1405,168.938,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",1,2898,49.44068397,18.78529158,2924,49.44050013,18.78761095
71,71,1407,20.839,"[1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749, 1.597275901328749]",3,2905,49.42249561,18.83754195,242353,49.42233319,18.83740784
72,72,2966,41.628,"[3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083, 3.625902787886083]",3,2302,49.11611711,18.44193716,158302,49.11634343,18.44148156
73,73,2976,1328.183,"[127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0, 127.0]",1,2484,49.35731942,18.56918525,274102,49.36374592,18.58092737
74,74,2977,274.724,"[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",1,2485,49.36510453,18.58409051,274102,49.36374592,18.58092737
75,75,2978,438.825,"[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]",2,2475,49.27888008,18.58823173,101416,49.2827203,18.58688821
76,76,2979,200.854,"[26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 17.49488513880252, 17.49488513880252, 17.49488513880252, 17.49488513880252, 17.49488513880252]",2,101385,49.284471,18.58625789,101416,49.2827203,18.58688821
77,77,2980,156.506,"[13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812, 13.632063556281812]",2,2476,49.2858555,18.58594869,101385,49.284471,18.58625789
78,78,2981,241.016,"[96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 22.0, 22.0, 22.0, 22.0, 22.0]",2,2476,49.2858555,18.58594869,2477,49.28801356,18.58576615
79,79,2982,399.844,"[37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0]",1,2477,49.28801356,18.58576615,2478,49.29129275,18.58355817
80,80,2983,265.765,"[41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 27.0, 49.0, 49.0, 49.0, 49.0]",3,2458,49.2407128,18.59650802,2472,49.2430033,18.59704968
81,81,2984,470.415,"[40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 40.97432160957605, 23.0, 40.0, 40.0, 40.0, 40.0]",3,2472,49.2430033,18.59704968,116700,49.24716836,18.59808364
82,82,2985,292.721,"[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 12.0, 136.0, 136.0, 136.0, 136.0]",3,101455,49.24977197,18.59776699,116700,49.24716836,18.59808364
83,83,2986,508.536,"[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 28.0, 28.0, 28.0, 28.0, 28.0]",2,101455,49.24977197,18.59776699,258684,49.25426895,18.59657378
84,84,2987,422.909,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",2,258684,49.25426895,18.59657378,258686,49.25799983,18.59546979
85,85,2988,723.352,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 42.0, 42.0, 42.0, 42.0, 42.0]",2,2473,49.26413371,18.59266073,258686,49.25799983,18.59546979
86,86,2989,784.215,"[46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 69.0, 69.0, 69.0, 69.0, 69.0]",2,2473,49.26413371,18.59266073,116679,49.27069674,18.58941097
87,87,2990,29.82,"[2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125, 2.597396491178125]",3,2446,49.21863301,18.55139941,66931,49.21849759,18.5517535
88,88,2991,576.428,"[53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 38.0]",3,2447,49.21554474,18.55733976,66931,49.21849759,18.5517535
89,89,2999,5.231,"[15.0, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148, 0.4556331671815148]",24,142593,49.397807,18.85145293,242658,49.39783196,18.85139165
90,90,3000,7.641,"[0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343, 0.6655501874276343]",24,142593,49.397807,18.85145293,242657,49.39777142,18.85154327
91,91,3001,54.529,"[12.0, 4.749612114938028, 4.749612114938028, 19.0, 4.749612114938028, 11.0, 4.749612114938028, 4.749612114938028, 13.0, 4.749612114938028, 23.0, 4.749612114938028, 4.749612114938028, 4.749612114938028, 4.749612114938028, 4.749612114938028, 4.749612114938028, 21.0, 4.749612114938028, 4.749612114938028, 4.749612114938028, 19.0, 13.0, 4.749612114938028]",24,242655,49.39752238,18.8521924,242657,49.39777142,18.85154327
92,92,3002,53.764,"[13.0, 4.68297870394704, 4.68297870394704, 4.68297870394704, 4.68297870394704, 15.0, 4.68297870394704, 4.68297870394704, 10.0, 4.68297870394704, 13.0, 4.68297870394704, 16.0, 4.68297870394704, 15.5, 12.0, 4.68297870394704, 23.0, 13.0, 4.68297870394704, 14.0, 4.68297870394704, 21.0, 14.0]",24,142591,49.39727745,18.85283296,242655,49.39752238,18.8521924
93,93,3003,115.824,"[15.333333333333334, 10.5, 13.2, 18.75, 10.088559731529685, 16.4, 17.333333333333332, 16.0, 12.0, 12.0, 15.25, 14.5, 13.2, 10.5, 14.0, 17.166666666666668, 14.0, 17.272727272727273, 20.166666666666668, 15.625, 11.0, 12.416666666666666, 12.714285714285714, 13.428571428571429]",24,142591,49.39727745,18.85283296,142594,49.39673113,18.85419567
94,94,3004,198.189,"[12.5, 10.5, 13.333333333333334, 12.333333333333334, 17.0, 12.666666666666666, 15.0, 15.166666666666666, 10.8, 12.25, 12.666666666666666, 13.0, 15.8, 19.0, 18.2, 13.142857142857142, 11.0, 14.363636363636363, 12.4, 12.0, 11.5, 12.2, 11.571428571428571, 11.142857142857142]",24,142594,49.39673113,18.85419567,142600,49.39581359,18.85654354
95,95,3005,28.225,"[15.0, 2.458468006824366, 2.458468006824366, 12.0, 2.458468006824366, 2.458468006824366, 2.458468006824366, 2.458468006824366, 13.0, 2.458468006824366, 2.458468006824366, 2.458468006824366, 16.0, 2.458468006824366, 2.458468006824366, 2.458468006824366, 2.458468006824366, 2.458468006824366, 2.458468006824366, 21.0, 2.458468006824366, 2.458468006824366, 13.0, 26.0]",24,4355,49.39571897,18.85690545,142600,49.39581359,18.85654354
96,96,3006,27.657,"[2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 14.0, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 2.408993787944782, 21.5, 2.408993787944782, 10.0, 2.408993787944782, 2.408993787944782]",24,4355,49.39571897,18.85690545,142596,49.39562509,18.85725935
97,97,3007,1.844,"[0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 0.1606170063625909, 17.0, 0.1606170063625909]",24,142596,49.39562509,18.85725935,291536,49.39562174,18.85728431
98,98,3008,836.636,"[34.604651162790695, 34.58, 34.95, 33.77777777777778, 34.878787878787875, 31.666666666666668, 35.333333333333336, 35.56, 34.25, 36.36363636363637, 36.60526315789474, 36.17857142857143, 35.666666666666664, 34.355555555555554, 32.354166666666664, 37.895833333333336, 35.675, 34.723684210526315, 36.493506493506494, 33.546875, 35.76190476190476, 35.140845070422536, 34.01724137931034, 35.2]",24,102264,49.41429811,18.83884301,292164,49.40735212,18.84318372
99,99,3081,45.67,"[3.500532195099764, 3.500532195099764, 18.0, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 21.0, 3.500532195099764, 3.500532195099764, 3.500532195099764, 3.500532195099764, 16.0]",14,2529,49.37071389,18.48102216,165140,49.37067608,18.48165024
100,100,3082,29.889,"[2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708, 2.2909438751770708]",18,146450,49.37058947,18.48204103,165140,49.37067608,18.48165024
101,101,3083,62.077,"[4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 20.0, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 4.7581024102300855, 17.0, 16.0, 18.0, 20.0, 21.0, 18.5, 4.7581024102300855]",18,146450,49.37058947,18.48204103,146453,49.37025829,18.48272555
102,102,3084,48.438,"[3.71269495218398, 16.0, 16.0, 16.0, 14.5, 3.71269495218398, 16.5, 18.0, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 3.71269495218398, 14.0, 17.0, 12.0, 3.71269495218398, 3.71269495218398]",18,146452,49.3698893,18.48308113,146453,49.37025829,18.48272555
103,103,3085,79.509,"[6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 33.0, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846, 6.0942372301332846]",16,146452,49.3698893,18.48308113,146454,49.36918987,18.48326721
104,104,3086,19.139,"[1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125, 1.466973629998125]",16,31440,49.3690187,18.48323945,146454,49.36918987,18.48326721
105,105,3087,78.323,"[10.0, 10.0, 6.003332233781449, 6.003332233781449, 19.0, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 6.003332233781449, 12.0, 10.0, 6.003332233781449, 6.003332233781449, 6.003332233781449, 13.0]",14,4444,49.30928348,18.52137749,182032,49.30858219,18.52147695
106,106,3088,72.978,"[5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 5.593646563038987, 11.0, 5.593646563038987, 5.593646563038987, 5.593646563038987]",14,182031,49.30793474,18.5216418,182032,49.30858219,18.52147695
107,107,3089,245.349,"[10.0, 10.0, 12.0, 18.805607040410155, 18.0, 21.0, 14.5, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 11.0, 15.75, 9.5, 17.0, 15.0, 17.0, 12.0]",14,4443,49.30575824,18.52219779,182031,49.30793474,18.5216418
108,108,4244,231.318,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 11.0, 11.0, 19.75, 23.0, 16.0, 20.0, 35.0, 14.5, 14.0, 14.0, 14.0, 14.0, 13.0]",10,5433,49.22760463,18.72296617,50896,49.22736062,18.71980489
109,109,4245,8.481,"[5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872, 5.362320304890872]",15,5433,49.22760463,18.72296617,121398,49.22768062,18.72297623
110,110,4247,103.708,"[7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 12.0, 19.0, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 7.949051738327267, 16.5]",11,4372,49.2318455,18.73485208,5447,49.23256336,18.73576255
111,111,4248,192.327,"[23.420313624676336, 23.420313624676336, 18.0, 14.0, 17.5, 20.0, 20.0, 20.0, 20.0, 20.0, 14.0, 14.0, 23.420313624676336, 15.0, 15.0, 23.420313624676336, 23.420313624676336, 23.420313624676336, 13.0, 13.0, 18.0, 18.0, 15.0, 205.0]",13,5444,49.23298227,18.73823483,31573,49.23396407,18.73636902
