,Time Error [s]
776,-112.2887278948491
777,-376.5823082450677
778,-409.8430404901728
779,-838.5110571813145
780,-359.52008776788807
781,-79.18966079562165
782,-808.1822781764445
783,-126.02004355502345
784,-320.5963044286352
785,-1747.497055597873
786,-320.2892078522166
787,-596.1238060233346
788,-17.540697595290624
789,-418.76600413064136
790,-89.50855709914663
791,-1028.392619405616
792,-618.2062225712655
793,-333.02267473296604
794,-131.17538999374676
795,-721.7762864759791
796,-479.3116876744492
797,-450.99342637194627
798,-37.689287627575936
799,-1269.9630110967
800,-117.68476258661431
801,-397.91566910288884
802,-258.7487511850063
803,-442.1412044072051
804,-921.4442256965185
805,-560.6988645462948
806,-237.6328808504161
807,-564.8834165991112
808,-273.85511594001287
809,-635.1752983605254
810,-1472.8899404315803
811,166.43404417052784
812,-121.91722977761833
813,-381.4161977664169
814,-573.9898164444865
815,-1284.5283898899856
816,-573.8939895932988
817,-875.6690514136098
818,-434.62287965134544
819,-368.1445256873599
820,-73.98410448298614
821,-602.826772855356
822,-311.16028896270814
823,-707.2506874848411
824,-926.6164256273157
825,-182.29297882947128
826,369.2427204066337
827,-368.9034888966271
828,-729.2405864985628
829,337.1706000657723
830,-773.5701900759366
831,569.3509675986126
832,-279.24753899683435
833,-595.0467644219748
834,-639.5108313942112
835,-412.42295439918246
836,-236.76238242604654
837,-747.8564879593621
838,-1020.8445463265539
839,-406.398024065604
840,-1008.58080731418
841,181.67369788284907
842,-304.53294298446644
843,-257.6334400678137
844,-295.3545883600407
845,-452.5019025856691
846,-1787.1236782253568
847,-688.0011716722404
848,-485.8708249987146
849,-60.045981768581555
850,-171.31161378313595
851,1797.5185781810433
852,-666.2922836143771
853,-232.56550257890433
854,-366.8275803755482
855,-434.9079826509611
856,1104.173166868005
857,-131.52798545292652
858,-305.56981283096854
859,-451.82747821265207
860,-190.8496861365034
861,-246.5727071818029
862,78.50654730237329
863,-183.15747335494927
864,-119.38242770967446
865,-823.5138851341733
866,-405.41279573378506
867,-547.3149963124051
868,-1850.3636264664779
869,-563.3976932230788
870,-463.6214348751855
871,-329.8720989218119
872,-312.1162615987439
873,-488.4549536023794
874,90.25544618624323
875,-644.1750633356214
876,-508.3283999786263
877,-1604.8595171011102
878,-277.1529126032509
879,-1912.4911857692405
880,-51.459794991806234
881,-143.89310083542597
882,-257.2739807146254
883,-169.12954317182937
884,-417.73010462831485
885,-2133.558378326325
886,-1344.3539249346109
887,-527.898874270194
888,-1829.205652125569
889,-171.0681148303978
890,-198.42362342564343
891,-1414.5955814558552
892,-188.37585328954344
893,-232.17778032772708
894,-1155.560402313134
895,-1690.1315030860173
896,-428.9647179404426
897,-1787.5083018844366
898,-1565.2282393018131
899,-787.9301985323009
900,-128.46776746367038
901,-761.642855276611
902,-1553.4838961753821
903,-80.81944643683732
904,-1615.9827944971107
905,-1770.2249099064338
906,-359.067231436841
907,-373.80509104488556
908,-133.15552220202483
909,-270.09160057318934
910,36.348324130319725
